block,date,med_leverage,lev_qoq
ME/Africa,2006 Q4,1.082708062180239,0.010316576342915385
North America,2006 Q4,1.1327726227743342,-0.002505328669262674
W. Europe,2006 Q4,1.396122656770879,-0.0012934742391690346
Asia Pacific,2007 Q1,1.4041644496030792,0.07495453015627862
Central and E. Europe,2007 Q1,1.047176225326871,0.027356809490802325
Emerging Asia,2007 Q1,0.9038357459875684,-0.026810023491962487
Latin America,2007 Q1,0.9303256746815352,-0.059810709709141374
ME/Africa,2007 Q1,1.228241541353674,0.1344161775985815
North America,2007 Q1,1.1303205219490209,-0.0021646893436634285
W. Europe,2007 Q1,1.3655221997094005,-0.02191817238483551
Asia Pacific,2007 Q2,1.4211191992221115,0.012074618200044185
Central and E. Europe,2007 Q2,1.0777794257363758,0.02922449886594025
Emerging Asia,2007 Q2,0.9163861027844832,0.013885661031476149
Latin America,2007 Q2,0.923961437010652,-0.0068408707231063515
ME/Africa,2007 Q2,1.215422886494914,-0.01043659119738971
North America,2007 Q2,1.1457802782574418,0.013677320731789955
W. Europe,2007 Q2,1.3541331097125588,-0.008340464914642465
Asia Pacific,2007 Q3,1.4467700447034844,0.018049749447768715
Central and E. Europe,2007 Q3,1.1411226330886592,0.058771958194512086
Emerging Asia,2007 Q3,0.9380780863730268,0.023671227141738083
Latin America,2007 Q3,0.9162660194225428,-0.008328721610943668
ME/Africa,2007 Q3,1.223459438154744,0.006612144422428967
North America,2007 Q3,1.1380940539588535,-0.006708288180939714
W. Europe,2007 Q3,1.3748010220324731,0.015262836549577719
Asia Pacific,2007 Q4,1.4395039561447616,-0.005022282971176684
Central and E. Europe,2007 Q4,1.143227674921443,0.0018447113147568306
Emerging Asia,2007 Q4,0.9065000620386724,-0.03366246882116952
Latin America,2007 Q4,0.8989113630370277,-0.018940630796777325
ME/Africa,2007 Q4,1.2090420671903386,-0.011784102124505202
North America,2007 Q4,1.138069530139482,-2.154814822741269e-5
W. Europe,2007 Q4,1.3098020315185466,-0.0472788348802895
Asia Pacific,2008 Q1,1.4515442640291725,0.0083642061788125055
Central and E. Europe,2008 Q1,1.1729707960723037,0.02601679595702988
Emerging Asia,2008 Q1,0.8710158163218482,-0.03914422866891143
Latin America,2008 Q1,0.8539065987441655,-0.050065853145754846
ME/Africa,2008 Q1,1.1791482540420335,-0.02472520515169052
North America,2008 Q1,1.1291500875025875,-0.007837344204972618
W. Europe,2008 Q1,1.3192215285406783,0.007191542535027962
Asia Pacific,2008 Q2,1.4669707487836248,0.010627636467407386
Central and E. Europe,2008 Q2,1.2316379882759196,0.0500159018451809
Emerging Asia,2008 Q2,0.9001704556141471,0.03347199757567432
Latin America,2008 Q2,0.8741850851893997,0.023747897574579735
ME/Africa,2008 Q2,1.173025800898922,-0.0051922674880992
North America,2008 Q2,1.1181957478833748,-0.009701402621719701
W. Europe,2008 Q2,1.3445126251939623,0.019171227959917436
Asia Pacific,2008 Q3,1.4896059240296915,0.015429874975240843
Central and E. Europe,2008 Q3,1.2879514797469145,0.04572243792985309
Emerging Asia,2008 Q3,0.9228485461648755,0.025193106938014465
Latin America,2008 Q3,0.9416028776012751,0.07712073055704072
ME/Africa,2008 Q3,1.1874290117700323,0.012278682071675373
North America,2008 Q3,1.1109397630211424,-0.006489011316638704
W. Europe,2008 Q3,1.366434287311738,0.016304541665879357
Asia Pacific,2008 Q4,1.4569670973500597,-0.021911047850385224
Central and E. Europe,2008 Q4,1.3062929524322868,0.014240810289667394
Emerging Asia,2008 Q4,0.8958015999773467,-0.02930810943998252
Latin America,2008 Q4,1.0051922951048151,0.06753315969629736
ME/Africa,2008 Q4,1.1409900193808018,-0.03910885781711415
North America,2008 Q4,1.0848430400004414,-0.023490673292431596
W. Europe,2008 Q4,1.3666803132322327,1.8004958070738653e-4
Asia Pacific,2009 Q1,1.4481085186431295,-0.006080150144119445
Central and E. Europe,2009 Q1,1.3237338040339244,0.013351409091783895
Emerging Asia,2009 Q1,0.8827687476548555,-0.014548815633752765
Latin America,2009 Q1,0.974235434286739,-0.030796953944865035
ME/Africa,2009 Q1,1.1451826673743306,0.0036745702611877817
North America,2009 Q1,1.0705424590621309,-0.013182165908816379
W. Europe,2009 Q1,1.34947375025489,-0.012590042316954708
Asia Pacific,2009 Q2,1.4266566121346216,-0.014813742362767335
Central and E. Europe,2009 Q2,1.2524918084678172,-0.053818974290001154
Emerging Asia,2009 Q2,0.889492602491975,0.007616779428340603
Latin America,2009 Q2,0.9456179478086304,-0.029374302628460747
ME/Africa,2009 Q2,1.1246888632376908,-0.017895663915022286
North America,2009 Q2,1.0437590708731188,-0.025018520248581422
W. Europe,2009 Q2,1.3828675358867268,0.02474578377351122
Asia Pacific,2009 Q3,1.4165276003013858,-0.007099824685970035
Central and E. Europe,2009 Q3,1.2334916733501862,-0.015169867770132517
Emerging Asia,2009 Q3,0.8845571992495476,-0.005548560188809448
Latin America,2009 Q3,0.91119249344507,-0.03640524637179077
ME/Africa,2009 Q3,1.1197919847477391,-0.004353985044232456
North America,2009 Q3,1.0193718063406907,-0.023364840807589715
W. Europe,2009 Q3,1.342967032967033,-0.028853452615118957
Asia Pacific,2009 Q4,1.4017345851625098,-0.010443153480192424
Central and E. Europe,2009 Q4,1.179000577312944,-0.044176298239001044
Emerging Asia,2009 Q4,0.8676660783168321,-0.019095566625929705
Latin America,2009 Q4,0.9211930067344334,0.010975192795490418
ME/Africa,2009 Q4,1.126432221524445,0.005929884181303358
North America,2009 Q4,1.003471915781439,-0.015597734271589059
W. Europe,2009 Q4,1.2893839785731678,-0.03989900949056313
Asia Pacific,2010 Q1,1.383055338125987,-0.013325808775958348
Central and E. Europe,2010 Q1,1.1843771991238294,0.004560321609968554
Emerging Asia,2010 Q1,0.8702570245414868,0.00298610985193859
Latin America,2010 Q1,0.9375318619447732,0.017736625322699817
ME/Africa,2010 Q1,1.1407520211192577,0.012712526613836594
North America,2010 Q1,1.0203109152963823,0.016780738205144807
W. Europe,2010 Q1,1.2803428436092497,-0.007011980227893844
Asia Pacific,2010 Q2,1.3708847652535825,-0.00879977289187528
Central and E. Europe,2010 Q2,1.234901368093038,0.04265884973687872
Emerging Asia,2010 Q2,0.8912560214505905,0.02412964942186746
Latin America,2010 Q2,0.969369899375626,0.03395941911223099
ME/Africa,2010 Q2,1.1332367939646812,-0.006587958658361925
North America,2010 Q2,1.0098423271602108,-0.010260194200833905
W. Europe,2010 Q2,1.2656739799667622,-0.01145698100763104
Asia Pacific,2010 Q3,1.338576849969374,-0.023567199886587287
Central and E. Europe,2010 Q3,1.2191138474807766,-0.012784438514827245
Emerging Asia,2010 Q3,0.8889901700327174,-0.002542312605288477
Latin America,2010 Q3,1.004045282123457,0.035771053722800206
ME/Africa,2010 Q3,1.1587377267769343,0.02250273989343121
North America,2010 Q3,0.9895786499695776,-0.020066179289213393
W. Europe,2010 Q3,1.285087741862463,0.015338675048222727
Asia Pacific,2010 Q4,1.314771974117216,-0.01778371996550121
Central and E. Europe,2010 Q4,1.1907827323315274,-0.023239105361483325
Emerging Asia,2010 Q4,0.891181937322327,0.0024654572834352795
Latin America,2010 Q4,1.0497439393686565,0.04551453809787498
ME/Africa,2010 Q4,1.143005017924906,-0.013577454577050285
North America,2010 Q4,0.984912171152438,-0.004715621964240024
W. Europe,2010 Q4,1.2851561969209029,5.326878174138905e-5
Asia Pacific,2011 Q1,1.3213689726282678,0.005017598976036375
Central and E. Europe,2011 Q1,1.1718841142177192,-0.01587075257364967
Emerging Asia,2011 Q1,0.8948278513881905,0.004091099598380721
Latin America,2011 Q1,1.0857097468657473,0.03426150525691196
ME/Africa,2011 Q1,1.150529286771136,0.0065828834766537
North America,2011 Q1,0.9780720914274448,-0.006944862623628367
W. Europe,2011 Q1,1.3135099326982476,0.02206248224556462
Asia Pacific,2011 Q2,1.3198967244894555,-0.0011141839783659346
Central and E. Europe,2011 Q2,1.1978497464752231,0.022157167199793548
Emerging Asia,2011 Q2,0.8853475147637945,-0.010594592702594996
Latin America,2011 Q2,1.128589416395834,0.03949459756981355
ME/Africa,2011 Q2,1.136228084812939,-0.012430106840941257
North America,2011 Q2,0.967098329525324,-0.011219788396277686
W. Europe,2011 Q2,1.3254166431730126,0.009064804291434525
Asia Pacific,2011 Q3,1.3113284177097495,-0.006491649400084842
Central and E. Europe,2011 Q3,1.2100489075042005,0.010184216396817991
Emerging Asia,2011 Q3,0.8852591368424255,-9.982286039689203e-5
Latin America,2011 Q3,1.1317354851024262,0.0027876113854046203
ME/Africa,2011 Q3,1.112247699687219,-0.021105256458845423
North America,2011 Q3,0.9618351502013848,-0.005442238046799774
W. Europe,2011 Q3,1.317034531225805,-0.006324133615178584
Asia Pacific,2011 Q4,1.299578507460764,-0.008960310849899011
Central and E. Europe,2011 Q4,1.1615807775399027,-0.04005468676821189
Emerging Asia,2011 Q4,0.8787272970468247,-0.007378449454810254
Latin America,2011 Q4,1.1574279441246138,0.022701823315067537
ME/Africa,2011 Q4,1.0764359520911362,-0.03219763691680699
North America,2011 Q4,1.0593428161034142,0.10137669213026124
W. Europe,2011 Q4,1.30301271669954,-0.010646504851482108
Asia Pacific,2012 Q1,1.2939710892963427,-0.004314797553383265
Central and E. Europe,2012 Q1,1.1309650240725009,-0.026356973238006343
Emerging Asia,2012 Q1,0.8913397376159345,0.014353077014332971
Latin America,2012 Q1,1.116963347371576,-0.034960791260005286
ME/Africa,2012 Q1,1.1005214064333408,0.02237518571858832
North America,2012 Q1,1.0667247322875557,0.006968392169113269
W. Europe,2012 Q1,1.268384007076785,-0.026575880019396703
Asia Pacific,2012 Q2,1.287332835590999,-0.005130140665626226
Central and E. Europe,2012 Q2,1.141886941982608,0.009657166824468488
Emerging Asia,2012 Q2,0.914939850171605,0.02647712377190059
Latin America,2012 Q2,1.143877862275128,0.024096148693586672
ME/Africa,2012 Q2,1.098153009953824,-0.002152067616015385
North America,2012 Q2,1.0530767838522572,-0.012794255183369518
W. Europe,2012 Q2,1.2622931620702682,-0.004802051249884531
Asia Pacific,2012 Q3,1.2706746504692408,-0.012940076304439718
Central and E. Europe,2012 Q3,1.09247046840667,-0.04327615261992446
Emerging Asia,2012 Q3,0.9237324918875348,0.009610076240837762
Latin America,2012 Q3,1.1323976139337368,-0.010036253624628566
ME/Africa,2012 Q3,1.081561909969646,-0.01510818604856845
North America,2012 Q3,1.0585261879441985,0.00517474525647299
W. Europe,2012 Q3,1.2842563363878758,0.017399424299808564
Asia Pacific,2012 Q4,1.2562353115367184,-0.011363521675033073
Central and E. Europe,2012 Q4,1.0810437454995587,-0.01045952566917141
Emerging Asia,2012 Q4,0.9278045391075448,0.004408253748538371
Latin America,2012 Q4,1.1648821975747772,0.02868655253360619
ME/Africa,2012 Q4,1.0753361372992791,-0.0057562795185175375
North America,2012 Q4,1.0453354579498948,-0.012461411105871512
W. Europe,2012 Q4,1.2678776327075194,-0.012753453665195424
Asia Pacific,2013 Q1,1.2465635930075745,-0.007698970439951047
Central and E. Europe,2013 Q1,1.113669445352317,0.030179814636161373
Emerging Asia,2013 Q1,0.9289996640566452,0.001288121472492465
Latin America,2013 Q1,1.1530948691693226,-0.010118901662327096
ME/Africa,2013 Q1,1.0773682312993338,0.0018897291084798429
North America,2013 Q1,1.0370180432507523,-0.007956694318448254
W. Europe,2013 Q1,1.2394027933124852,-0.02245866530055185
Asia Pacific,2013 Q2,1.2485925521236352,0.0016276418848117924
Central and E. Europe,2013 Q2,1.1160912940500969,0.002174656679221121
Emerging Asia,2013 Q2,0.9622484921384258,0.035789924763367065
Latin America,2013 Q2,1.1673779906257602,0.012386770454305251
ME/Africa,2013 Q2,1.065571222153197,-0.010949839435964503
North America,2013 Q2,1.0408900827276732,0.003733820739302951
W. Europe,2013 Q2,1.2433505470459518,0.0031852064193882423
Asia Pacific,2013 Q3,1.2428946947127957,-0.004563424153979145
Central and E. Europe,2013 Q3,1.0909502893397476,-0.022525939270717776
Emerging Asia,2013 Q3,0.978472098473532,0.016860100553706348
Latin America,2013 Q3,1.1888575031505018,0.01839979226713684
ME/Africa,2013 Q3,1.0568639984427148,-0.008171414101149854
North America,2013 Q3,1.0323674172916963,-0.00818786303895136
W. Europe,2013 Q3,1.2585873528075713,0.012254633898557632
Asia Pacific,2013 Q4,1.2317219066854697,-0.008989327957432347
Central and E. Europe,2013 Q4,1.0453314174348742,-0.041815720065927375
Emerging Asia,2013 Q4,0.9799894504524046,0.001550736072331249
Latin America,2013 Q4,1.221055539523073,0.027083175474979848
ME/Africa,2013 Q4,1.0458620046729972,-0.010410037418181584
North America,2013 Q4,1.0166219820651732,-0.015251774671298346
W. Europe,2013 Q4,1.249197111468469,-0.007460937310513338
Asia Pacific,2014 Q1,1.2351047923748697,0.0027464687207710003
Central and E. Europe,2014 Q1,1.0544776235737243,0.008749575480371474
Emerging Asia,2014 Q1,0.975957383499739,-0.00411439832419036
Latin America,2014 Q1,1.2261809206758534,0.004197500430473511
ME/Africa,2014 Q1,1.0417627334405142,-0.003919514442791816
North America,2014 Q1,1.0133560625667686,-0.0032125210314360997
W. Europe,2014 Q1,1.2362378541790604,-0.010374069208481163
Asia Pacific,2014 Q2,1.2363502556657806,0.0010083867365748844
Central and E. Europe,2014 Q2,1.0413828099138505,-0.012418294487363646
Emerging Asia,2014 Q2,0.9934461817244864,0.017919633090979215
Latin America,2014 Q2,1.2279961210716603,0.0014803691406375385
ME/Africa,2014 Q2,1.046018143124717,0.004084816578290296
North America,2014 Q2,1.0106743708492525,-0.002646346942182909
W. Europe,2014 Q2,1.2206933558964876,-0.012574035190740296
Asia Pacific,2014 Q3,1.228691759232897,-0.006194439154913689
Central and E. Europe,2014 Q3,1.0465712602654285,0.0049822700184645186
Emerging Asia,2014 Q3,0.9962685279890556,0.002840965435762177
Latin America,2014 Q3,1.1907834184746244,-0.030303599464598263
ME/Africa,2014 Q3,1.0366864843138277,-0.008921125194839674
North America,2014 Q3,1.0096452644523588,-0.0010182373537670486
W. Europe,2014 Q3,1.2241071690904304,0.0027966181493923603
Asia Pacific,2014 Q4,1.2336844371187043,0.004063409596662737
Central and E. Europe,2014 Q4,0.985967213114754,-0.05790723427213573
Emerging Asia,2014 Q4,0.9848176991260232,-0.011493717347616728
Latin America,2014 Q4,1.205900789692445,0.012695315523611805
ME/Africa,2014 Q4,1.018426962017093,-0.017613350393798743
North America,2014 Q4,1.0180812804057722,0.00835542566327896
W. Europe,2014 Q4,1.201545165900581,-0.018431395354553848
Asia Pacific,2015 Q1,1.2341293672061722,3.60651455170391e-4
Central and E. Europe,2015 Q1,0.9960347741362512,0.010210847670778955
Emerging Asia,2015 Q1,0.9675080188239548,-0.017576532506909603
Latin America,2015 Q1,1.2090849709756788,0.0026405002056977267
ME/Africa,2015 Q1,1.031836512331254,0.01316692390743679
North America,2015 Q1,1.007454134105178,-0.010438406544867052
W. Europe,2015 Q1,1.1734792470259403,-0.023358188831465787
Asia Pacific,2015 Q2,1.2290324369536725,-0.004129980525492294
Central and E. Europe,2015 Q2,1.0114141615236578,0.015440612905049944
Emerging Asia,2015 Q2,0.981459001910153,0.014419501249360422
Latin America,2015 Q2,1.1949964802647932,-0.011652192400933403
ME/Africa,2015 Q2,1.0283268685678064,-0.003401356437288894
North America,2015 Q2,1.0234186261542997,0.015846371074055288
W. Europe,2015 Q2,1.1652078485655273,-0.007048610771239416
Asia Pacific,2015 Q3,1.2318903327216186,0.0023253216774570262
Central and E. Europe,2015 Q3,0.9931977348121838,-0.018010847983413347
Emerging Asia,2015 Q3,0.9913741740541324,0.01010248224804311
Latin America,2015 Q3,1.1832658792915527,-0.009816431401238224
ME/Africa,2015 Q3,1.0180865443625706,-0.0099582384922976
North America,2015 Q3,1.0164575244072829,-0.006801812639637528
W. Europe,2015 Q3,1.1566257228771588,-0.00736531744008917
Asia Pacific,2015 Q4,1.2354283209205468,0.0028719993208419226
Central and E. Europe,2015 Q4,0.9625737463126844,-0.03083372769198911
Emerging Asia,2015 Q4,0.9895042532892934,-0.0018861907176703774
Latin America,2015 Q4,1.1727272435031777,-0.008906397093681684
ME/Africa,2015 Q4,1.007044259157862,-0.010846116438580466
North America,2015 Q4,1.0222929201663422,0.00574091451825498
W. Europe,2015 Q4,1.18598169435755,0.02538070086092059
Asia Pacific,2016 Q1,1.234713175212185,-5.78864589917294e-4
Central and E. Europe,2016 Q1,0.9701178153857482,0.007837393344626964
Emerging Asia,2016 Q1,0.9874256733760356,-0.0021006275681465514
Latin America,2016 Q1,1.119850674825369,-0.04508854805816187
ME/Africa,2016 Q1,1.021646288573577,0.014499888443757047
North America,2016 Q1,1.021618420313003,-6.597911812100676e-4
W. Europe,2016 Q1,1.1711307760663507,-0.012522046808862486
Asia Pacific,2016 Q2,1.2345742997450575,-1.1247589311869088e-4
Central and E. Europe,2016 Q2,0.9637274572362248,-0.006587198016750562
Emerging Asia,2016 Q2,0.9967798914669423,0.009473338949071985
Latin America,2016 Q2,1.0869374361972448,-0.029390738754751067
ME/Africa,2016 Q2,1.0156927649272527,-0.0058273824443063615
North America,2016 Q2,1.017625842337328,-0.0039080912171217674
W. Europe,2016 Q2,1.1480175194521074,-0.019735845976037947
Asia Pacific,2016 Q3,1.2285095796838372,-0.00491239778964514
Central and E. Europe,2016 Q3,0.915625,-0.04991292597823549
Emerging Asia,2016 Q3,1.0085934364096685,0.011851708731142496
Latin America,2016 Q3,1.035216932847115,-0.04758369858993816
ME/Africa,2016 Q3,1.0183916617133169,0.0026571980024465702
North America,2016 Q3,1.0079480927370332,-0.00951012562541298
W. Europe,2016 Q3,1.129056520879555,-0.01651629722654535
Asia Pacific,2016 Q4,1.2298661960419643,0.0011042782087837821
Central and E. Europe,2016 Q4,0.9123165159910568,-0.0036133613749550486
Emerging Asia,2016 Q4,1.018341484048858,0.009664992143801898
Latin America,2016 Q4,0.9927882454050744,-0.0409853105139526
ME/Africa,2016 Q4,0.9950843444428996,-0.022886398373692107
North America,2016 Q4,1.0003983673334065,-0.007490192657764627
W. Europe,2016 Q4,1.113206041910435,-0.014038693967926674
Asia Pacific,2017 Q1,1.2286183510928108,-0.001014618462699013
Central and E. Europe,2017 Q1,0.9417361484669176,0.03224717733395632
Emerging Asia,2017 Q1,1.0135061942527488,-0.00474820074783211
Latin America,2017 Q1,0.9708497953288572,-0.02209781408850786
ME/Africa,2017 Q1,0.9986280403566472,0.003561201553956339
North America,2017 Q1,1.0009657858953072,5.67192610892775e-4
W. Europe,2017 Q1,1.0985407269832848,-0.013173944782030045
Asia Pacific,2017 Q2,1.2320801030626691,0.002817597479949141
Central and E. Europe,2017 Q2,0.92700294770311,-0.01564472255609195
Emerging Asia,2017 Q2,1.0198564501444498,0.006265631061468824
Latin America,2017 Q2,0.952289685267133,-0.0191173857696878
ME/Africa,2017 Q2,1.0011909162686532,0.0025663969049884994
North America,2017 Q2,1.010922531825038,0.009947139123067217
W. Europe,2017 Q2,1.1045386846874343,0.005459932032397807
Asia Pacific,2017 Q3,1.2321061898576509,2.1172969936644748e-5
Central and E. Europe,2017 Q3,0.8788305190744216,-0.051965777183393125
Emerging Asia,2017 Q3,1.0214735101697716,0.0015855761122978151
Latin America,2017 Q3,0.9435326976963976,-0.00919571817926279
ME/Africa,2017 Q3,0.9893954666801916,-0.011781418905019714
North America,2017 Q3,1.0194739711248817,0.00845904511041562
W. Europe,2017 Q3,1.0963981695348628,-0.007370058890128539
Asia Pacific,2017 Q4,1.236662413117589,0.0036979144309505774
Central and E. Europe,2017 Q4,0.8813308104698833,0.002845021128869085
Emerging Asia,2017 Q4,1.0331384795711025,0.011419747340674746
Latin America,2017 Q4,0.9227792635265812,-0.021995458366716014
ME/Africa,2017 Q4,0.9821122762640158,-0.007361253069628315
North America,2017 Q4,1.01507645945393,-0.004313510492179984
W. Europe,2017 Q4,1.0979642367122269,0.0014283744910195129
Asia Pacific,2018 Q1,1.2379446472067874,0.0010368505386737503
Central and E. Europe,2018 Q1,0.8828672432295941,0.0017433099370389726
Emerging Asia,2018 Q1,1.012257907927656,-0.020210815932550474
Latin America,2018 Q1,0.9288512854648752,0.006580145629940359
ME/Africa,2018 Q1,0.9941199752905542,0.01222640151919907
North America,2018 Q1,1.0198394839207168,0.004692281475376703
W. Europe,2018 Q1,1.0859480365520988,-0.010944072455501552
Asia Pacific,2018 Q2,1.2430155137235142,0.004096198103984872
Central and E. Europe,2018 Q2,0.8788776738586906,-0.0045188780096873105
Emerging Asia,2018 Q2,1.037850130908574,0.02528231469518638
Latin America,2018 Q2,0.9341706833002552,0.005726856299410388
ME/Africa,2018 Q2,1.007074447388732,0.013031095260299663
North America,2018 Q2,1.0185197029469155,-0.0012941065673662822
W. Europe,2018 Q2,1.06474646776505,-0.019523557365013655
Asia Pacific,2018 Q3,1.2429075788518065,-8.683308495838205e-5
Central and E. Europe,2018 Q3,0.8312852097259115,-0.05415140872088109
Emerging Asia,2018 Q3,1.041087408772847,0.003119215162057154
Latin America,2018 Q3,0.9576745606297076,0.025160153010173048
ME/Africa,2018 Q3,0.9995933303252128,-0.0074285640777772555
North America,2018 Q3,1.0194429758735462,9.064850920008638e-4
W. Europe,2018 Q3,1.0760510067604092,0.010617118100507028
Asia Pacific,2018 Q4,1.2454244476434164,0.002024984668558494
Central and E. Europe,2018 Q4,0.8318465003363655,6.752082244301238e-4
Emerging Asia,2018 Q4,1.0403625491074673,-6.962524561066052e-4
Latin America,2018 Q4,0.954148925690393,-0.0036814541016901847
ME/Africa,2018 Q4,0.9978831999110164,-0.0017108261553125947
North America,2018 Q4,1.0205850768645204,0.0011203186622532613
W. Europe,2018 Q4,1.050355477092141,-0.023879471797185414
Asia Pacific,2019 Q1,1.2351636925190754,-0.008238761607543776
Central and E. Europe,2019 Q1,0.8509938723658645,0.02301791499003314
Emerging Asia,2019 Q1,1.0515345810987284,0.01073859492620688
Latin America,2019 Q1,0.9791639039915132,0.026217058603320353
ME/Africa,2019 Q1,0.9983772962930564,4.951445039700353e-4
North America,2019 Q1,1.017085012410985,-0.003429468579227546
W. Europe,2019 Q1,1.037781455571528,-0.011971205744005564
Asia Pacific,2019 Q2,1.2347932803360897,-2.9988914443424e-4
Central and E. Europe,2019 Q2,0.8542967588462682,0.0038812106498737897
Emerging Asia,2019 Q2,1.0571326689907254,0.005323731613417371
Latin America,2019 Q2,0.9835487661574618,0.004478169740606219
ME/Africa,2019 Q2,0.9953051132333626,-0.003077176405253512
North America,2019 Q2,1.0206798391754264,0.0035344407995159255
W. Europe,2019 Q2,1.0388582164275413,0.0010375603169940906
Asia Pacific,2019 Q3,1.20942377093958,-0.02054555187537499
Central and E. Europe,2019 Q3,0.8021253925527142,-0.061069371682987206
Emerging Asia,2019 Q3,1.047399369460308,-0.00920726396594096
Latin America,2019 Q3,1.0024701277408918,0.019237847918158968
ME/Africa,2019 Q3,1.001364512427966,0.006087981578753121
North America,2019 Q3,1.0128152312850776,-0.007705264264553646
W. Europe,2019 Q3,1.040676536654798,0.0017503064407669022
Asia Pacific,2019 Q4,1.20691668177333,-0.002072961708287302
Central and E. Europe,2019 Q4,0.7820895522388059,-0.02497843915668274
Emerging Asia,2019 Q4,1.0504238253774334,0.0028875861541559633
Latin America,2019 Q4,1.0128146502917863,0.010319033220676843
ME/Africa,2019 Q4,0.9891238578045328,-0.012223974857820563
North America,2019 Q4,1.0088139857628906,-0.003950617445898863
W. Europe,2019 Q4,1.0200597455229574,-0.019810950286351492
Asia Pacific,2020 Q1,1.183266006489104,-0.019595946962532418
Central and E. Europe,2020 Q1,0.8124695439061949,0.03884464583425684
Emerging Asia,2020 Q1,1.0136889479169064,-0.03497148158013985
Latin America,2020 Q1,0.9890670863997958,-0.023447097536700268
ME/Africa,2020 Q1,0.9352108215105432,-0.05450584966543559
North America,2020 Q1,0.98378952814585,-0.024805819477330626
W. Europe,2020 Q1,1.0132237101058936,-0.006701602966950881
Asia Pacific,2020 Q2,1.1541233680549092,-0.02462898306414185
Central and E. Europe,2020 Q2,0.7503791561345519,-0.07642180342308535
Emerging Asia,2020 Q2,0.9666881464342332,-0.04636609837688199
Latin America,2020 Q2,0.989561349645767,4.997267149697837e-4
ME/Africa,2020 Q2,0.9074267120122854,-0.029708926435839556
North America,2020 Q2,0.9021736445706752,-0.08296071592568832
W. Europe,2020 Q2,0.9828495282577334,-0.02997776457973511
Asia Pacific,2020 Q3,1.139179156136367,-0.012948539412843019
Central and E. Europe,2020 Q3,0.7348803795792542,-0.020654593652543407
Emerging Asia,2020 Q3,0.9632374149121666,-0.0035696429451370637
Latin America,2020 Q3,1.0048333562764802,0.015433107443191929
ME/Africa,2020 Q3,0.8754691467145157,-0.03521779210896436
North America,2020 Q3,0.8847299611703601,-0.019335172896362107
W. Europe,2020 Q3,0.9739508791913554,-0.009053928206235629
Asia Pacific,2020 Q4,1.1376644792942938,-0.0013296212750332215
Central and E. Europe,2020 Q4,0.6889405300076885,-0.06251337067655549
Emerging Asia,2020 Q4,0.9400214469113426,-0.02410202058330657
Latin America,2020 Q4,0.996254235073875,-0.008537854708959958
ME/Africa,2020 Q4,0.8578762297287722,-0.020095416328224314
North America,2020 Q4,0.8763861096260676,-0.009430958496369768
W. Europe,2020 Q4,0.9635545300403084,-0.010674408097129828
Asia Pacific,2021 Q1,1.130920488668822,-0.005927925806082257
Central and E. Europe,2021 Q1,0.6933577088202414,0.006411553131449033
Emerging Asia,2021 Q1,0.939035697556686,-0.001048645600475906
Latin America,2021 Q1,0.9924318397280408,-0.00383676697299129
ME/Africa,2021 Q1,0.8506554395234946,-0.008417053597067792
North America,2021 Q1,0.8595825815652283,-0.019173658592111842
W. Europe,2021 Q1,0.9577115179524156,-0.006064018076536226
Asia Pacific,2021 Q2,1.1315053804401616,5.171820452454234e-4
Central and E. Europe,2021 Q2,0.7050887012062327,0.01691910573252553
Emerging Asia,2021 Q2,0.957022977206592,0.01915505416536112
Latin America,2021 Q2,0.9966653270663832,0.00426577137982842
ME/Africa,2021 Q2,0.851501303120316,9.943668817249396e-4
North America,2021 Q2,0.861557537130548,0.002297575134344143
W. Europe,2021 Q2,0.933209514894834,-0.025583907678135565
Asia Pacific,2021 Q3,1.1308578394722382,-5.722827121436014e-4
Central and E. Europe,2021 Q3,0.6941723242356587,-0.015482274715080235
Emerging Asia,2021 Q3,0.9903761684392164,0.034850982710966205
Latin America,2021 Q3,0.9743603856603812,-0.022379569952187595
ME/Africa,2021 Q3,0.8331391010345153,-0.0215645026243797
North America,2021 Q3,0.8546447482667401,-0.008023595135423167
W. Europe,2021 Q3,0.9279692755616508,-0.005615287081351394
Asia Pacific,2021 Q4,1.128560250192057,-0.0020317224676563717
Central and E. Europe,2021 Q4,0.6737232081363032,-0.02945827049770633
Emerging Asia,2021 Q4,0.9894779706174982,-9.069259240493954e-4
Latin America,2021 Q4,1.2878316189818388,0.32172001031117436
ME/Africa,2021 Q4,0.8327277920134146,-4.936858930159049e-4
North America,2021 Q4,0.8701415082186618,0.01813239943654943
W. Europe,2021 Q4,0.9213790775962136,-0.007101741554372487
Asia Pacific,2022 Q1,1.1389176633535154,0.009177545602634618
Central and E. Europe,2022 Q1,0.6813703941695033,0.01135063471296216
Emerging Asia,2022 Q1,0.9829407561810424,-0.006606730650482451
Latin America,2022 Q1,1.3728327508400024,0.06600329624253631
ME/Africa,2022 Q1,0.8510997144499491,0.022062338512941704
North America,2022 Q1,0.8750704425396068,0.005664520396269079
W. Europe,2022 Q1,0.9174423535839396,-0.004272643158497402
Asia Pacific,2022 Q2,1.1388260324076178,-8.045440758885913e-5
Central and E. Europe,2022 Q2,0.6881999668631616,0.010023289465023844
Emerging Asia,2022 Q2,0.9862382226059704,0.0033546949846086083
Latin America,2022 Q2,1.3861066195223135,0.0096689627153701
ME/Africa,2022 Q2,0.8735561374950804,0.026385184560477226
