country,date,leverage,lev_growth
CN,2009 Q3,2.5634350614902517,0.0269580577670383
CO,2009 Q3,1.7968962931308647,-0.05795657515772601
CR,2009 Q3,1.8369080532895274,-0.116918038048484
CY,2009 Q3,1.1855986752490586,0.012091112852607333
CZ,2009 Q3,0.783501629275331,0.025294816693497646
DE,2009 Q3,1.3897102182802696,0.006842682393542798
DK,2009 Q3,3.503442883806367,0.08498273295348335
EE,2009 Q3,1.8979010106245142,-0.005814119854981925
ES,2009 Q3,1.746589701748699,0.011759946814845268
FI,2009 Q3,1.3897638489620994,-0.001357292101741736
FR,2009 Q3,1.2015789802661505,-0.0010164364672167192
GB,2009 Q3,1.4718798281896432,-0.009479480063210755
GR,2009 Q3,0.8639304221540086,-0.013734997001484173
HR,2009 Q3,1.103279935855692,0.015355149249946631
HU,2009 Q3,1.195105346316528,-0.011019087968547003
ID,2009 Q3,0.7402605091641151,0.001956999751250632
IE,2009 Q3,1.342967032967033,-0.046815567713799355
IL,2009 Q3,1.0301088563074419,-0.003409997630904771
IS,2009 Q3,1.7607060695801664,0.010373663578014503
IT,2009 Q3,1.1901716989256166,-0.015268213265388741
JP,2009 Q3,0.5127865825919408,0.002271469924383873
KR,2009 Q3,1.2441808964698386,-0.024231775488127605
LT,2009 Q3,1.8344725050633275,-0.08190693012856243
LU,2009 Q3,0.3353008404894162,-0.0014164155390787858
LV,2009 Q3,2.6030462377964496,-0.10122726647705482
MT,2009 Q3,1.0794074358317527,0.023053689703502966
MX,2009 Q3,0.7782406648559302,-0.023670559126108603
MY,2009 Q3,0.8845571992495476,-0.004935403242427472
NL,2009 Q3,1.1737685236480804,0.021269202521242425
NO,2009 Q3,1.960255737392051,0.01541945375419096
NZ,2009 Q3,1.6275250377551862,-0.008377581853013849
PL,2009 Q3,1.0755872879643744,0.00243193338374037
PT,2009 Q3,1.7825617534356004,0.038678426555426304
RO,2009 Q3,1.2334916733501862,-0.01900013511763099
RU,2009 Q3,1.324273580016973,-0.03690304625084262
SE,2009 Q3,2.28382725891441,0.024567755073251263
SG,2009 Q3,0.7901969793187811,-0.002448010380998622
SI,2009 Q3,1.6370752389745877,0.04207273282190238
SK,2009 Q3,0.9265914964695497,0.03276498440818709
TH,2009 Q3,0.9838967605115982,0.006113738167153326
TR,2009 Q3,0.7139168385418565,0.004803430052816027
US,2009 Q3,1.0732321887124725,-0.03546373248534018
ZA,2009 Q3,1.2094751131880361,-0.006383759348998819
AR,2009 Q4,0.6512324577569062,7.368291041021102e-4
AT,2009 Q4,1.2553129713119713,-0.0017506110111265016
AU,2009 Q4,1.5934784272357123,0.004604123102779134
BE,2009 Q4,0.6079116815490229,-0.02809024884938993
BG,2009 Q4,1.2821271862312023,-0.023696165858620333
BO,2009 Q4,0.7217885844044553,0.0033183438118769004
BR,2009 Q4,0.9211930067344334,0.010000513289363466
BY,2009 Q4,1.4824835572408945,-0.061053602108778415
CA,2009 Q4,0.9694897274325279,0.0039783034636192705
CH,2009 Q4,1.1997673380601073,0.0014123616170420572
CL,2009 Q4,1.7047106692646088,-0.08645287408648183
CN,2009 Q4,2.366499967857028,-0.1969350936332237
CO,2009 Q4,1.6565391897808326,-0.14035710335003215
CR,2009 Q4,1.8889037758004334,0.051995722510906006
CY,2009 Q4,1.148563348987527,-0.0370353262615315
CZ,2009 Q4,0.7566244223697745,-0.026877206905556505
DE,2009 Q4,1.3696840311975937,-0.020026187082675895
DK,2009 Q4,3.55056542347601,0.04712253966964308
EE,2009 Q4,1.808843793060253,-0.08905721756426122
ES,2009 Q4,1.7348409096736148,-0.01174879207508428
FI,2009 Q4,1.3695840704894717,-0.02017977847262764
FR,2009 Q4,1.2162784635722133,0.014699483306062744
GB,2009 Q4,1.4589923699599778,-0.012887458229665416
GR,2009 Q4,0.8747139232962657,0.010783501142257124
HR,2009 Q4,1.1186350851056386,0.015355149249946631
HU,2009 Q4,1.1759545977795791,-0.01915074853694887
ID,2009 Q4,0.730221149711875,-0.010039359452240104
IE,2009 Q4,1.2893839785731678,-0.053583054393865126
IL,2009 Q4,1.0167816848053475,-0.013327171502094393
IS,2009 Q4,1.795879668014398,0.03517359843423162
IT,2009 Q4,1.1582860666049555,-0.031885632320661106
JP,2009 Q4,0.5099494746535217,-0.00283710793841907
KR,2009 Q4,1.209990743089307,-0.03419015338053155
LT,2009 Q4,1.7525655749347653,-0.0819069301285622
LU,2009 Q4,0.3921193638979342,0.05681852340851801
LV,2009 Q4,2.501818971319395,-0.10122726647705482
MT,2009 Q4,1.106371654958962,0.026964219127209255
MX,2009 Q4,0.7128087313257244,-0.06543193353020582
MY,2009 Q4,0.8676660783168321,-0.016891120932715498
NL,2009 Q4,1.1987672000498102,0.024998676401729814
NO,2009 Q4,1.9344647229997345,-0.02579101439231657
NZ,2009 Q4,1.6203421426114641,-0.007182895143722057
PL,2009 Q4,1.0290723076383375,-0.04651498032603696
PT,2009 Q4,1.8324108103976509,0.04984905696205044
RO,2009 Q4,1.1977460157501951,-0.03574565759999104
RU,2009 Q4,1.179000577312944,-0.145273002704029
SE,2009 Q4,2.2127135078750024,-0.07111375103940754
SG,2009 Q4,0.7793083603045083,-0.010888619014272738
SI,2009 Q4,1.6541949928450574,0.01711975387046971
SK,2009 Q4,0.9240919105125227,-0.0024995859570270396
TH,2009 Q4,0.9637181724939811,-0.020178588017617183
TR,2009 Q4,0.7153950070924626,0.0014781685506061182
US,2009 Q4,1.0374541041303498,-0.03577808458212273
ZA,2009 Q4,1.236082758243543,0.026607645055506834
AR,2010 Q1,0.6521524629258584,9.200051689521871e-4
AT,2010 Q1,1.2803428436092497,0.025029872297278377
AU,2010 Q1,1.5876365931627825,-0.005841834072929819
BE,2010 Q1,0.6103406923731186,0.0024290108240957453
BG,2010 Q1,1.2444728041056405,-0.037654382125561714
BO,2010 Q1,0.7104619906466978,-0.011326593757757464
BR,2010 Q1,0.9375318619447732,0.016338855210339842
BY,2010 Q1,1.593879125459601,0.11139556821870644
CA,2010 Q1,0.9774948803749581,0.008005152942430205
CH,2010 Q1,1.2047026366510878,0.004935298590980519
CL,2010 Q1,1.7222792707065908,0.017568601441982024
CN,2010 Q1,2.434519981990467,0.06802001413343906
CO,2010 Q1,1.6338730935489565,-0.0226660962318761
CR,2010 Q1,1.7775070894379095,-0.11139668636252398
CY,2010 Q1,1.1476350929739174,-9.282560136096851e-4
CZ,2010 Q1,0.7653027152810288,0.008678292911254326
DE,2010 Q1,1.3625007399443563,-0.007183291253237467
DK,2010 Q1,3.609145570999085,0.058580147523075166
EE,2010 Q1,1.7793952967525195,-0.029448496307733496
ES,2010 Q1,1.7748377165430087,0.039996806869393886
FI,2010 Q1,1.4030012687579296,0.033417198268457904
FR,2010 Q1,1.2389703787604147,0.02269191518820146
GB,2010 Q1,1.4285727362624931,-0.030419633697484683
GR,2010 Q1,0.9186353305875079,0.043921407291242165
HR,2010 Q1,1.1339902343555852,0.015355149249946631
HU,2010 Q1,1.1843771991238294,0.008422601344250324
ID,2010 Q1,0.7285840581409877,-0.0016370915708873168
IE,2010 Q1,1.1986836242544576,-0.09070035431871015
IL,2010 Q1,1.0460618708681664,0.029280186062818903
IS,2010 Q1,1.8656270666330694,0.06974739861867141
IT,2010 Q1,1.1895897201969723,0.03130365359201681
JP,2010 Q1,0.5035754740429298,-0.006374000610591901
KR,2010 Q1,1.1784740830891915,-0.03151666000011555
LT,2010 Q1,1.670658644806203,-0.0819069301285622
LU,2010 Q1,0.4075994613611207,0.01548009746318646
LV,2010 Q1,2.40059170484234,-0.10122726647705482
MT,2010 Q1,1.145726128361018,0.03935447340205611
MX,2010 Q1,0.7216124194338115,0.008803688108087071
MY,2010 Q1,0.8702570245414868,0.002590946224654722
NL,2010 Q1,1.1971677042974294,-0.0015994957523808306
NO,2010 Q1,1.9648152693884589,0.030350546388724364
NZ,2010 Q1,1.6614410125092685,0.04109886989780431
PL,2010 Q1,1.0263225171294055,-0.002749790508931982
PT,2010 Q1,1.881161218691833,0.04875040829418209
RO,2010 Q1,1.199615831836561,0.0018698160863659385
RU,2010 Q1,1.1605302400464521,-0.018470337266491832
SE,2010 Q1,2.2408128867669794,0.028099378891977
SG,2010 Q1,0.7775672286470671,-0.001741131657441275
SI,2010 Q1,1.6753431531204723,0.021148160275414885
SK,2010 Q1,0.9485709405438464,0.02447903003132368
TH,2010 Q1,0.951733142601158,-0.011985029892823018
TR,2010 Q1,0.7466892956401006,0.03129428854763794
US,2010 Q1,1.0631269502178067,0.025672846087456902
ZA,2010 Q1,1.235442171370349,-6.405868731940156e-4
AR,2010 Q2,0.6425695742323149,-0.009582888693543512
AT,2010 Q2,1.2889262492657336,0.008583405656483967
AU,2010 Q2,1.5836148524362932,-0.004021740726489309
BE,2010 Q2,0.6023371717860609,-0.008003520587057666
BG,2010 Q2,1.2349013680930379,-0.009571436012602685
BO,2010 Q2,0.7554009053170415,0.04493891467034372
BR,2010 Q2,0.9693698993756259,0.03183803743085267
BY,2010 Q2,1.6062163678225794,0.012337242362978396
CA,2010 Q2,0.9678796729844504,-0.009615207390507696
CH,2010 Q2,1.162446353256473,-0.042256283394614735
CL,2010 Q2,1.6770113081106626,-0.045267962595928246
CN,2010 Q2,2.4087128653881336,-0.02580711660233348
CO,2010 Q2,1.669129379934521,0.03525628638556455
CR,2010 Q2,1.7540865667944905,-0.023420522643418984
CY,2010 Q2,1.0134787350054526,-0.1341563579684648
CZ,2010 Q2,0.7492707728429205,-0.016031942438108238
DE,2010 Q2,1.2656739799667622,-0.09682675997759405
DK,2010 Q2,3.666388437100394,0.05724286610130891
EE,2010 Q2,1.712742718446602,-0.06665257830591753
ES,2010 Q2,1.7689531934624723,-0.005884523080536441
FI,2010 Q2,1.4032833261894557,2.8205743152609486e-4
FR,2010 Q2,1.236685239374802,-0.0022851393856127
GB,2010 Q2,1.4078265447675327,-0.020746191494960486
GR,2010 Q2,1.1865686532374362,0.2679333226499283
HR,2010 Q2,1.1493453836055318,0.015355149249946631
HU,2010 Q2,1.238525481753493,0.054148282629663536
ID,2010 Q2,0.7484888087361825,0.01990475059519481
IE,2010 Q2,1.1503471600517259,-0.048336464202731744
IL,2010 Q2,1.0615433826153804,0.015481511747214016
IS,2010 Q2,1.9273280909698847,0.061701024336815236
IT,2010 Q2,1.2538147311800676,0.0642250109830953
JP,2010 Q2,0.49306264398030447,-0.010512830062625322
KR,2010 Q2,1.158154678070872,-0.020319405018319525
LT,2010 Q2,1.5887517146776406,-0.08190693012856243
LU,2010 Q2,0.362811000486186,-0.04478846087493471
LV,2010 Q2,2.299364438365285,-0.10122726647705482
MT,2010 Q2,1.1034308080890993,-0.042295320271918735
MX,2010 Q2,0.7136620467604636,-0.00795037267334786
MY,2010 Q2,0.8912560214505905,0.020998996909103673
NL,2010 Q2,1.0860788707648097,-0.11108883353261967
