block,date,block_ndc_usd_bil,ndc_qoq
Emerging Asia,2006 Q1,3147.6947886720313,0.057956812712985695
Latin America,2006 Q1,251.09354516904423,0.06915567441090098
ME/Africa,2006 Q1,310.5644769531194,0.050353099297300696
North America,2006 Q1,8788.702990582191,0.02120888633337592
W. Europe,2006 Q1,17091.433563802726,0.063328477866472
Asia Pacific,2006 Q2,7624.247160216774,0.008910059155590178
Central and E. Europe,2006 Q2,610.2618841640453,0.15236166137232865
Emerging Asia,2006 Q2,3288.215440376667,0.0446424005943471
Latin America,2006 Q2,275.9944788020661,0.09916994726510309
ME/Africa,2006 Q2,299.0728728372718,-0.0370023134280818
North America,2006 Q2,9098.364942662605,0.035234089991690754
W. Europe,2006 Q2,18551.55034261156,0.0854297431141855
Asia Pacific,2006 Q3,7605.156083833662,-0.0025039949495249125
Central and E. Europe,2006 Q3,675.6905382925975,0.10721405977726794
Emerging Asia,2006 Q3,3378.0052007334084,0.027306532064229838
Latin America,2006 Q3,299.5643363194918,0.08539974284894747
ME/Africa,2006 Q3,302.7965487464039,0.012450731067000564
North America,2006 Q3,9303.967850943902,0.02259778647888866
W. Europe,2006 Q3,19045.081607706274,0.02660323563153133
Asia Pacific,2006 Q4,7716.089472913205,0.014586602543944505
Central and E. Europe,2006 Q4,765.3266505460786,0.132658528088883
Emerging Asia,2006 Q4,3508.290565576768,0.038568728317846634
Latin America,2006 Q4,347.03893131622885,0.15847879483926408
ME/Africa,2006 Q4,338.5885390608953,0.11820474989781893
North America,2006 Q4,9476.235122704651,0.018515462920830394
W. Europe,2006 Q4,20729.467864241295,0.08844206032981572
Asia Pacific,2007 Q1,7937.0261634129665,0.028633246319310413
Central and E. Europe,2007 Q1,839.826833563391,0.09734429470626016
Emerging Asia,2007 Q1,3745.06685415739,0.06749050118706323
Latin America,2007 Q1,396.2234566983142,0.14172624724131433
ME/Africa,2007 Q1,337.3748861644075,-0.00358444765984689
North America,2007 Q1,9417.01515849645,-0.006249313513371213
W. Europe,2007 Q1,21754.346409022408,0.04944065865525893
Asia Pacific,2007 Q2,7799.71259611631,-0.01730037982356991
Central and E. Europe,2007 Q2,958.3468295660674,0.14112432618971615
Emerging Asia,2007 Q2,3996.929921678837,0.06725195499296754
Latin America,2007 Q2,424.0794758452732,0.07030381133686547
ME/Africa,2007 Q2,355.82433487446406,0.05468530547666761
North America,2007 Q2,9786.454958700957,0.03923109329086949
W. Europe,2007 Q2,22976.596780693555,0.05618419182496015
Asia Pacific,2007 Q3,8313.102448500049,0.06582163715101119
Central and E. Europe,2007 Q3,1112.5782576405095,0.16093487588859334
Emerging Asia,2007 Q3,4192.467929528835,0.048922050594238486
Latin America,2007 Q3,529.1618502608794,0.24778934233060101
ME/Africa,2007 Q3,383.7040526918566,0.07835247644663923
North America,2007 Q3,10201.704766787287,0.042431075383138506
W. Europe,2007 Q3,24707.425927661774,0.07533009189692419
Asia Pacific,2007 Q4,8522.312871444421,0.025166347250071608
Central and E. Europe,2007 Q4,1242.9613022523674,0.11718999874073277
Emerging Asia,2007 Q4,4373.069812040208,0.0430777016180226
Latin America,2007 Q4,596.3060816314047,0.1268878913652276
ME/Africa,2007 Q4,407.8440438600653,0.06291304717491464
North America,2007 Q4,10465.074800766679,0.02581627678903442
W. Europe,2007 Q4,26136.568439109447,0.057842630617689794
Asia Pacific,2008 Q1,9140.701848487375,0.07256116812080204
Central and E. Europe,2008 Q1,1437.80726332058,0.1567594749049166
Emerging Asia,2008 Q1,4762.79620874105,0.08911963756622931
Latin America,2008 Q1,710.3719692234783,0.19128747987947126
ME/Africa,2008 Q1,393.95754610755125,-0.03404854860962159
North America,2008 Q1,10677.965150511447,0.020342936271145584
W. Europe,2008 Q1,28675.34387593772,0.09713499470073428
Asia Pacific,2008 Q2,8849.025338913994,-0.0319096404639484
Central and E. Europe,2008 Q2,1617.7902567642602,0.12517880388781322
Emerging Asia,2008 Q2,5025.278310618272,0.055110924417781204
Latin America,2008 Q2,796.5526854087716,0.121317732003839
ME/Africa,2008 Q2,424.32538783914003,0.07708404631827581
North America,2008 Q2,10663.324383642248,-0.0013711195590948577
W. Europe,2008 Q2,29209.845405821376,0.018639760073885903
Asia Pacific,2008 Q3,8556.484980396044,-0.03305904857470465
Central and E. Europe,2008 Q3,1615.8889560064742,-0.0011752455238472903
Emerging Asia,2008 Q3,5203.9893762256725,0.03556242153390565
Latin America,2008 Q3,789.6683852830836,-0.008642617433591515
ME/Africa,2008 Q3,413.3675779922917,-0.025824073130883307
North America,2008 Q3,10634.47290640857,-0.0027056737838658806
W. Europe,2008 Q3,26966.63600092781,-0.07679634635952248
Asia Pacific,2008 Q4,8958.400241961648,0.04697200573441562
Central and E. Europe,2008 Q4,1434.4533138892,-0.11228224652619467
Emerging Asia,2008 Q4,5248.402227574793,0.008534385475885031
Latin America,2008 Q4,681.8163058896951,-0.1365789506119398
ME/Africa,2008 Q4,374.23684496175895,-0.09466328544824198
North America,2008 Q4,10596.668679802957,-0.003554875445009653
W. Europe,2008 Q4,26081.056359995822,-0.03283982625424686
Asia Pacific,2009 Q1,8158.434775688707,-0.08929780370002427
Central and E. Europe,2009 Q1,1284.5757007779507,-0.10448413458984562
Emerging Asia,2009 Q1,5888.864219967221,0.12202989874279813
Latin America,2009 Q1,688.3985633724182,0.009654004202985345
ME/Africa,2009 Q1,357.58347628632913,-0.044499543269534314
North America,2009 Q1,9379.364000000001,-0.11487616689602786
W. Europe,2009 Q1,24946.744044507013,-0.043491808760808603
Asia Pacific,2009 Q2,8431.596110470779,0.033482076193838584
Central and E. Europe,2009 Q2,1385.3653474431885,0.07846143018601293
Emerging Asia,2009 Q2,6364.845700749057,0.08082738249727983
Latin America,2009 Q2,759.7157127637706,0.10359863193492824
ME/Africa,2009 Q2,412.0582867904875,0.1523415205587928
North America,2009 Q2,9290.7,-0.009453092981571154
W. Europe,2009 Q2,26549.550563340144,0.06424912669860228
Asia Pacific,2009 Q3,8952.060435921514,0.06172785302232353
Central and E. Europe,2009 Q3,1290.0591394881023,-0.06879499918991194
Emerging Asia,2009 Q3,6612.478095279244,0.03890626830137367
Latin America,2009 Q3,849.7060774747658,0.1184526832854611
ME/Africa,2009 Q3,423.9572371598374,0.028876862208088383
North America,2009 Q3,9140.335,-0.016184464033926593
W. Europe,2009 Q3,27066.144766609876,0.01945773816537022
Asia Pacific,2009 Q4,8758.613780633163,-0.021609176644084904
Central and E. Europe,2009 Q4,1238.7729874083425,-0.03975488449321041
Emerging Asia,2009 Q4,6837.770426489107,0.03407078677065156
Latin America,2009 Q4,929.1856774685594,0.09353775629097338
ME/Africa,2009 Q4,421.8204961475543,-0.005039991831717439
North America,2009 Q4,9004.470000000001,-0.01486433484111882
W. Europe,2009 Q4,26726.82811988949,-0.01253657104276562
Asia Pacific,2010 Q1,8583.684435676487,-0.01997226380086259
Central and E. Europe,2010 Q1,1247.009069623447,0.0066485807317573364
Emerging Asia,2010 Q1,7333.920451440461,0.07256020515536732
Latin America,2010 Q1,1011.2817965733511,0.0883527599440097
ME/Africa,2010 Q1,433.2233154157702,0.02703239736417906
North America,2010 Q1,9290.050000000001,0.03171535914940016
W. Europe,2010 Q1,25493.654876084052,-0.04613990250821198
Asia Pacific,2010 Q2,8586.24612532581,2.984370719263385e-4
Central and E. Europe,2010 Q2,1237.595146401274,-0.007549201887533719
Emerging Asia,2010 Q2,7743.2187579024985,0.055808937276057735
Latin America,2010 Q2,1078.7654712694516,0.06673083103519084
ME/Africa,2010 Q2,427.5382761752692,-0.013122653001824247
North America,2010 Q2,9175.889,-0.012288523743144708
W. Europe,2010 Q2,24242.39313354449,-0.04908130076372019
Asia Pacific,2010 Q3,9296.203334052523,0.08268540155547588
Central and E. Europe,2010 Q3,1400.1797216059917,0.13137137429593793
Emerging Asia,2010 Q3,8146.138393735871,0.05203516114305384
Latin America,2010 Q3,1283.1523525303842,0.18946368483635045
ME/Africa,2010 Q3,470.1105848892795,0.0995754323913629
North America,2010 Q3,9170.306,-6.084424081415074e-4
W. Europe,2010 Q3,26843.751389633053,0.10730616576335583
Asia Pacific,2010 Q4,9360.663559513969,0.006934037815774063
Central and E. Europe,2010 Q4,1425.8322094416735,0.01832085370173675
Emerging Asia,2010 Q4,8534.240505091922,0.047642464760295544
Latin America,2010 Q4,1375.1930440183307,0.07173013501198189
ME/Africa,2010 Q4,497.57802274770756,0.05842760988863338
North America,2010 Q4,9134.059000000001,-0.003952648908335132
W. Europe,2010 Q4,27215.609335393,0.013852681779177756
Asia Pacific,2011 Q1,9258.6766847433355,-0.010895261230383202
Central and E. Europe,2011 Q1,1568.73342789538,0.10022302589844245
Emerging Asia,2011 Q1,9058.354138773439,0.06141303767673367
Latin America,2011 Q1,1541.0205067379172,0.12058486147881942
ME/Africa,2011 Q1,496.6161835984336,-0.001933041865399332
North America,2011 Q1,9057.545,-0.008376779698926917
W. Europe,2011 Q1,28578.326173769387,0.05007114930196388
Asia Pacific,2011 Q2,9554.710506472846,0.03197366446733385
Central and E. Europe,2011 Q2,1700.40228622789,0.08393322663440506
Emerging Asia,2011 Q2,9570.857186943012,0.05657794344514011
Latin America,2011 Q2,1635.949985390025,0.06160169721106268
ME/Africa,2011 Q2,507.49608560143866,0.021908069777690997
North America,2011 Q2,9082.887999999999,0.0027979987954791508
W. Europe,2011 Q2,29140.289902610548,0.019663983307635302
Asia Pacific,2011 Q3,9491.466479847979,-0.006619146292503819
Central and E. Europe,2011 Q3,1630.8046992675174,-0.04093007138608673
Emerging Asia,2011 Q3,9944.120831374914,0.03900002237428901
Latin America,2011 Q3,1525.766146649718,-0.06735159370659993
ME/Africa,2011 Q3,451.3170264139284,-0.11069850740017417
North America,2011 Q3,9087.864,5.478433731651577e-4
W. Europe,2011 Q3,28572.479277253136,-0.019485414429818104
Asia Pacific,2011 Q4,9341.632793986933,-0.015786147080555812
Central and E. Europe,2011 Q4,1614.5461462781427,-0.00996965056372312
Emerging Asia,2011 Q4,10462.011506460756,0.052080086703274464
Latin America,2011 Q4,1594.470211069818,0.04502922323382297
ME/Africa,2011 Q4,450.6188406546544,-0.0015469962762575395
North America,2011 Q4,9488.062,0.04403653047624845
W. Europe,2011 Q4,27302.665241364797,-0.04444185691996472
Asia Pacific,2012 Q1,9075.483388952243,-0.028490672980210352
Central and E. Europe,2012 Q1,1752.116086221109,0.08520657044092106
Emerging Asia,2012 Q1,11074.538334926166,0.05854771122046154
Latin America,2012 Q1,1729.9951516141057,0.08499684697988585
ME/Africa,2012 Q1,482.46404578328696,0.07066993710775216
North America,2012 Q1,9465.217,-0.0024077625125130675
W. Europe,2012 Q1,27927.175368640317,0.022873595737069596
Asia Pacific,2012 Q2,9280.152214456775,0.022551837376913575
Central and E. Europe,2012 Q2,1704.9185418765817,-0.02693745278391979
Emerging Asia,2012 Q2,11457.2051162414,0.0345537456950602
Latin America,2012 Q2,1616.299500437898,-0.06572021376483539
ME/Africa,2012 Q2,459.7842212421419,-0.04700832059790916
North America,2012 Q2,9550.012999999999,0.008958695822821383
W. Europe,2012 Q2,26624.277476026142,-0.046653407493448484
Asia Pacific,2012 Q3,9733.836702031023,0.04888761273414155
Central and E. Europe,2012 Q3,1879.7831720514691,0.10256480053435069
Emerging Asia,2012 Q3,11814.855716191785,0.03121621689773102
Latin America,2012 Q3,1789.9571970404077,0.10744153330212702
ME/Africa,2012 Q3,463.1350450791193,0.007287818246404676
North America,2012 Q3,9710.929,0.016849819995009563
W. Europe,2012 Q3,27359.19867453353,0.02760342319783704
Asia Pacific,2012 Q4,9378.107174660714,-0.036545664187697335
Central and E. Europe,2012 Q4,1947.566859675512,0.03605931185673317
Emerging Asia,2012 Q4,12334.753693393675,0.04400375169113491
Latin America,2012 Q4,1855.54509542187,0.03664216020914246
ME/Africa,2012 Q4,474.10363121423376,0.023683343015514335
North America,2012 Q4,9842.453000000001,0.013543915314384591
W. Europe,2012 Q4,27277.07006552775,-0.0030018645641923802
Asia Pacific,2013 Q1,9257.696515599586,-0.012839548196513784
Central and E. Europe,2013 Q1,1955.4642820744994,0.004055019913566937
Emerging Asia,2013 Q1,13089.53559018991,0.061191485096332654
Latin America,2013 Q1,1974.1612145963625,0.06392521500401704
ME/Africa,2013 Q1,466.63640162272,-0.015750205440083542
North America,2013 Q1,9735.286,-0.010888240970010399
W. Europe,2013 Q1,26217.198189005776,-0.038855781576827786
Asia Pacific,2013 Q2,8938.87766997867,-0.03443824768760706
Central and E. Europe,2013 Q2,1999.343702355076,0.022439387250799747
Emerging Asia,2013 Q2,13694.854349043044,0.0462444793921335
Latin America,2013 Q2,1883.7078404986187,-0.04581863600042302
ME/Africa,2013 Q2,451.14159901093717,-0.03320530193936844
North America,2013 Q2,9787.128999999999,0.0053252672802832635
W. Europe,2013 Q2,26122.98929276648,-0.003593400620467646
Asia Pacific,2013 Q3,9236.978336506472,0.033348780186239324
Central and E. Europe,2013 Q3,2122.558109269505,0.06162742642462726
Emerging Asia,2013 Q3,14209.014306905658,0.03754402527826395
Latin America,2013 Q3,1978.0926243478016,0.05010585071631879
ME/Africa,2013 Q3,459.68883389539127,0.018945791971284986
North America,2013 Q3,9910.266,0.012581524163010505
W. Europe,2013 Q3,26607.492696870686,0.018547012314489075
Asia Pacific,2013 Q4,9028.35727356987,-0.0225854229961856
Central and E. Europe,2013 Q4,2089.4421714362106,-0.01560189927836253
Emerging Asia,2013 Q4,14651.998540774932,0.031176281781487125
Latin America,2013 Q4,1946.0117319443639,-0.016218094142085526
ME/Africa,2013 Q4,462.70759938086087,0.0065669758821171875
North America,2013 Q4,9974.936,0.006525556428051527
W. Europe,2013 Q4,26598.776079062667,-3.2760012028654195e-4
Asia Pacific,2014 Q1,9301.931973524908,0.030301713995736
Central and E. Europe,2014 Q1,2057.2567866311597,-0.015403816982849428
Emerging Asia,2014 Q1,15340.653713543556,0.0470007672231314
Latin America,2014 Q1,2081.936984848901,0.06984811585320028
ME/Africa,2014 Q1,467.57828262386556,0.01052648205804707
North America,2014 Q1,9954.044,-0.002094449528297737
W. Europe,2014 Q1,26422.290603325786,-0.006635097615480201
Asia Pacific,2014 Q2,9660.821164699424,0.03858222057482075
Central and E. Europe,2014 Q2,2232.5793584353864,0.08522153041056413
Emerging Asia,2014 Q2,16067.822805525797,0.04740144100510246
Latin America,2014 Q2,2169.4549156076328,0.042036781802540224
ME/Africa,2014 Q2,475.72499446344517,0.017423204075825538
North America,2014 Q2,10194.029,0.02410929668384032
W. Europe,2014 Q2,26369.63055641473,-0.0019930159614710563
Asia Pacific,2014 Q3,9264.463146543963,-0.0410273631400766
Central and E. Europe,2014 Q3,2041.0121985232695,-0.08580530819131515
Emerging Asia,2014 Q3,16267.081187905833,0.012401081639480838
Latin America,2014 Q3,2053.945054395543,-0.05324372513163611
ME/Africa,2014 Q3,453.8947237720819,-0.045888424920756954
North America,2014 Q3,10242.666,0.00477112631325638
W. Europe,2014 Q3,24655.31935758835,-0.0650108159520405
Asia Pacific,2014 Q4,8890.785118739945,-0.040334558181432945
Central and E. Europe,2014 Q4,1826.4892410633574,-0.10510616135225725
Emerging Asia,2014 Q4,16892.884404818033,0.03847052889718583
Latin America,2014 Q4,1970.5945515538758,-0.040580687717664654
ME/Africa,2014 Q4,441.9772525839456,-0.026256024941414657
North America,2014 Q4,10364.91,0.011934783385497472
W. Europe,2014 Q4,23974.655546468057,-0.027607178850465708
Asia Pacific,2015 Q1,8979.170674695672,0.009941254318409865
Central and E. Europe,2015 Q1,1734.3075829475688,-0.050469313502291224
Emerging Asia,2015 Q1,17758.005883593658,0.05121218248133408
Latin America,2015 Q1,1758.0763758647813,-0.10784469870857871
ME/Africa,2015 Q1,434.8210737278954,-0.01619128318078089
North America,2015 Q1,10303.128999999999,-0.005960592036013956
W. Europe,2015 Q1,22283.9381867747,-0.07052102819230843
Asia Pacific,2015 Q2,8921.50664771202,-0.006421976936706986
Central and E. Europe,2015 Q2,1791.7936415859217,0.03314640332751795
Emerging Asia,2015 Q2,18653.887167999907,0.05044943054298345
Latin America,2015 Q2,1777.9747676339805,0.011318274929558392
ME/Africa,2015 Q2,448.01556662537007,0.03034464908600909
North America,2015 Q2,10550.331,0.023992905456196922
W. Europe,2015 Q2,22460.0781812803,0.007904347652971655
Asia Pacific,2015 Q3,8943.976207087893,0.002518583493028803
Central and E. Europe,2015 Q3,1684.3975083343219,-0.059937780087523485
Emerging Asia,2015 Q3,18318.014215264622,-0.01800552076413664
Latin America,2015 Q3,1479.828180416443,-0.16768887424330137
ME/Africa,2015 Q3,417.155514295515,-0.06888165195308982
North America,2015 Q3,10591.569,0.003908692532964109
W. Europe,2015 Q3,22272.788507517966,-0.00833878102518959
Asia Pacific,2015 Q4,9341.396631548074,0.04443442326526248
Central and E. Europe,2015 Q4,1610.3378703587564,-0.04396802869223071
Emerging Asia,2015 Q4,18597.287499837275,0.015245827483850949
Latin America,2015 Q4,1548.5104325735997,0.04641231533908785
ME/Africa,2015 Q4,402.44990914462346,-0.03525209339669433
North America,2015 Q4,10767.671999999999,0.016626715078757348
W. Europe,2015 Q4,21507.954753935952,-0.03433938024077454
Asia Pacific,2016 Q1,9979.92742417963,0.06835495995053775
Central and E. Europe,2016 Q1,1695.1948738005972,0.05269515485153198
Emerging Asia,2016 Q1,19951.48569149223,0.07281697353266203
Latin America,2016 Q1,1609.4950120748736,0.03938273725409691
ME/Africa,2016 Q1,426.12067556329634,0.058816677258005434
North America,2016 Q1,11001.202000000001,0.02168806776432297
W. Europe,2016 Q1,22622.653186374024,0.051827263223811704
Asia Pacific,2016 Q2,10402.329331564863,0.042325148213185004
Central and E. Europe,2016 Q2,1726.3092453188567,0.018354451160238483
Emerging Asia,2016 Q2,19768.565684865353,-0.009168239872225703
Latin America,2016 Q2,1694.761900772573,0.05297741717619742
ME/Africa,2016 Q2,419.8167238908033,-0.014793817887760907
North America,2016 Q2,11202.776,0.01832290689690086
W. Europe,2016 Q2,22200.537857472973,-0.018658966542231092
Asia Pacific,2016 Q3,11021.784826411738,0.059549690756972806
Central and E. Europe,2016 Q3,1772.3303656013418,0.026658676831673223
Emerging Asia,2016 Q3,19929.147237789235,0.008123075567734395
Latin America,2016 Q3,1662.7357201749737,-0.018897156339778398
ME/Africa,2016 Q3,442.1286810742579,0.05314689938187889
North America,2016 Q3,11265.742,0.0056205711869987685
W. Europe,2016 Q3,22096.33715151746,-0.00469361177753802
Asia Pacific,2016 Q4,10156.338982059295,-0.07852138814020004
Central and E. Europe,2016 Q4,1703.0780801205315,-0.03907414036621404
Emerging Asia,2016 Q4,19577.08358952486,-0.01766576582849466
Latin America,2016 Q4,1597.0359728730243,-0.03951304257482102
ME/Africa,2016 Q4,441.5102743311883,-0.001398703068905216
North America,2016 Q4,11353.386999999999,0.007779780506246059
W. Europe,2016 Q4,20689.403361235476,-0.06367271555617815
Asia Pacific,2017 Q1,10889.407805928515,0.07217845181852955
Central and E. Europe,2017 Q1,1830.083934547516,0.07457429926994075
Emerging Asia,2017 Q1,20408.166385182845,0.04245181831387157
Latin America,2017 Q1,1593.5604481434534,-0.0021762344672290324
ME/Africa,2017 Q1,466.53500123681414,0.05667982912409886
North America,2017 Q1,11391.605000000001,0.0033662201420601168
W. Europe,2017 Q1,21089.68470182756,0.019347166933874282
Asia Pacific,2017 Q2,10953.753344667928,0.005909002572608291
Central and E. Europe,2017 Q2,1908.181043904432,0.04267405875907282
Emerging Asia,2017 Q2,21142.65567562243,0.03598996972961044
Latin America,2017 Q2,1498.476519317554,-0.059667600897521655
ME/Africa,2017 Q2,487.8985982638536,0.04579205626673932
North America,2017 Q2,11625.242,0.020509577008682944
W. Europe,2017 Q2,21161.82560331642,0.0034206723575440634
Asia Pacific,2017 Q3,11208.270772993643,0.02323563625335856
Central and E. Europe,2017 Q3,1993.5838947220404,0.04475615722649717
Emerging Asia,2017 Q3,21699.717297908646,0.026347760226191008
Latin America,2017 Q3,1554.0039854061654,0.03705594673842483
ME/Africa,2017 Q3,480.53862470754115,-0.015085047553943243
North America,2017 Q3,11818.959,0.016663481069899566
W. Europe,2017 Q3,21695.600013671647,0.025223457576910358
Asia Pacific,2017 Q4,11554.538716293448,0.03089396663525812
Central and E. Europe,2017 Q4,2008.038133383154,0.007250378927809775
Emerging Asia,2017 Q4,22396.051065722262,0.03208953177840379
Latin America,2017 Q4,1486.9581008134273,-0.04314395923200576
ME/Africa,2017 Q4,516.3599082084345,0.07454402551448269
North America,2017 Q4,11997.337,0.015092530568893592
W. Europe,2017 Q4,21973.25290175615,0.012797658875971951
Asia Pacific,2018 Q1,12029.907699008565,0.04114132068680365
Central and E. Europe,2018 Q1,2076.7741426057164,0.03423043022930816
Emerging Asia,2018 Q1,23932.59721598947,0.06860790528464777
Latin America,2018 Q1,1474.2507663050908,-0.008545859161320779
ME/Africa,2018 Q1,532.075587761891,0.03043551465485339
North America,2018 Q1,11986.233999999999,-9.254553739718174e-4
W. Europe,2018 Q1,22676.930450592536,0.03202427751514869
Asia Pacific,2018 Q2,11696.27004857304,-0.027734015819840474
Central and E. Europe,2018 Q2,1960.9835040680873,-0.05575504632985617
Emerging Asia,2018 Q2,22947.578960313556,-0.041158017526732094
Latin America,2018 Q2,1324.2467655150217,-0.10174931173074686
ME/Africa,2018 Q2,488.1551169111942,-0.08254554777722978
North America,2018 Q2,12123.816,0.011478334229083398
W. Europe,2018 Q2,21653.498809517034,-0.045130959999427955
Asia Pacific,2018 Q3,11699.646893616584,2.887112754339505e-4
Central and E. Europe,2018 Q3,1908.1891107147871,-0.026922405641749414
Emerging Asia,2018 Q3,22382.870550985597,-0.024608626918969922
Latin America,2018 Q3,1314.0237060074605,-0.0077199052123682055
ME/Africa,2018 Q3,493.581469730799,0.011116042076830146
North America,2018 Q3,12266.909000000001,0.011802637057507281
W. Europe,2018 Q3,21487.212044114924,-0.007679440946930183
Asia Pacific,2018 Q4,11892.298150665929,0.01646641636291246
Central and E. Europe,2018 Q4,1876.3909908099326,-0.01666402964271363
Emerging Asia,2018 Q4,22810.79736381709,0.019118495630697785
Latin America,2018 Q4,1323.481679546997,0.007197719109858003
ME/Africa,2018 Q4,487.3423175545365,-0.012640572142356366
North America,2018 Q4,12432.207999999999,0.013475195748170687
W. Europe,2018 Q4,21288.36116563369,-0.009254382470512024
Asia Pacific,2019 Q1,12057.740357099285,0.013911710279824296
Central and E. Europe,2019 Q1,1974.1559630177824,0.05210266553542242
Emerging Asia,2019 Q1,24046.58638128055,0.054175616825376416
Latin America,2019 Q1,1351.5977691102303,0.02124403382210538
ME/Africa,2019 Q1,502.4514739935381,0.03100316942476633
North America,2019 Q1,12492.63,0.0048601181704810426
W. Europe,2019 Q1,21442.13458063072,0.007223356171036421
Asia Pacific,2019 Q2,12347.31495296285,0.024015660255370497
Central and E. Europe,2019 Q2,2056.4641464375986,0.04169284745567747
Emerging Asia,2019 Q2,23914.84716199373,-0.005478499825213312
Latin America,2019 Q2,1378.7357791181464,0.02007846611479791
ME/Africa,2019 Q2,519.8263422525965,0.03458019163713688
North America,2019 Q2,12707.302,0.01718389162250067
W. Europe,2019 Q2,22017.563884484123,0.026836381503416273
Asia Pacific,2019 Q3,12940.73639666125,0.04806076834996453
Central and E. Europe,2019 Q3,2074.369723707001,0.008706972742714703
Emerging Asia,2019 Q3,23447.1867219429,-0.019555234322971127
Latin America,2019 Q3,1277.5661993842514,-0.07337851187020339
ME/Africa,2019 Q3,511.59064009390676,-0.01584317971075011
North America,2019 Q3,12776.525,0.005447497824479175
W. Europe,2019 Q3,21664.73341581042,-0.016024954918938294
Asia Pacific,2019 Q4,13351.779126176438,0.03176347287479242
Central and E. Europe,2019 Q4,2090.079591157612,0.007573320836237851
Emerging Asia,2019 Q4,24347.7647196317,0.03840878687787308
Latin America,2019 Q4,1306.05848816625,0.02230200579487085
ME/Africa,2019 Q4,539.87615643136,0.055289354653285105
North America,2019 Q4,12935.342,0.01243037523896362
W. Europe,2019 Q4,22146.963876647096,0.022258776583179873
Asia Pacific,2020 Q1,13190.658004526462,-0.01206738968098231
Central and E. Europe,2020 Q1,1914.7356580173548,-0.08389342390695331
Emerging Asia,2020 Q1,25101.595997619184,0.030961005524242857
Latin America,2020 Q1,1127.87805618063,-0.13642607402352358
ME/Africa,2020 Q1,486.33581669945465,-0.09917152127223539
North America,2020 Q1,13308.886,0.028877783053590678
W. Europe,2020 Q1,22360.766947330896,0.009653832095208648
Asia Pacific,2020 Q2,14004.540186865983,0.06170140883496722
Central and E. Europe,2020 Q2,2025.4698405115541,0.05783262145379431
Emerging Asia,2020 Q2,25735.575401857088,0.02525653764398217
Latin America,2020 Q2,1092.0958845351174,-0.031725213066635005
ME/Africa,2020 Q2,492.70746102943326,0.013101326513889289
North America,2020 Q2,13432.882000000001,0.009316782787079259
W. Europe,2020 Q2,22720.259167205695,0.01607691814514034
Asia Pacific,2020 Q3,14281.758845282138,0.019794913272207504
Central and E. Europe,2020 Q3,1944.6180503998382,-0.03991754826193605
Emerging Asia,2020 Q3,26952.37458990323,0.04728082310366122
Latin America,2020 Q3,1097.997442924682,0.005403883004354348
ME/Africa,2020 Q3,501.01569885080494,0.016862415283935395
North America,2020 Q3,13302.493,-0.009706703297177821
W. Europe,2020 Q3,23661.089047066496,0.041409293482830956
Asia Pacific,2020 Q4,15292.77280233597,0.07079057754765361
Central and E. Europe,2020 Q4,2019.7476024587288,0.038634605928626
Emerging Asia,2020 Q4,28339.941626619726,0.05148218135986804
Latin America,2020 Q4,1133.5856915548245,0.032411959480841634
ME/Africa,2020 Q4,570.3388287299646,0.1383651850394474
North America,2020 Q4,13310.697,6.167265038214964e-4
W. Europe,2020 Q4,24898.076288606182,0.052279387439820635
Asia Pacific,2021 Q1,14832.33287077782,-0.03010833532345547
Central and E. Europe,2021 Q1,2007.6725840709137,-0.00597847888177494
Emerging Asia,2021 Q1,29380.329861135804,0.03671102249338576
Latin America,2021 Q1,1079.5534105049348,-0.04766492859995353
ME/Africa,2021 Q1,561.1325544429257,-0.016141763147249688
North America,2021 Q1,13323.107,9.323328447787826e-4
W. Europe,2021 Q1,23890.982999740925,-0.04044863856916214
Asia Pacific,2021 Q2,15000.399012073518,0.011331065905810123
Central and E. Europe,2021 Q2,2139.8296921643273,0.06582602618672095
Emerging Asia,2021 Q2,30280.018576891827,0.030622144816220276
Latin America,2021 Q2,1194.47553082268,0.10645339007728483
ME/Africa,2021 Q2,588.1796623217941,0.048200924478031704
North America,2021 Q2,13409.204000000002,0.0064622313699049805
W. Europe,2021 Q2,24331.405815160706,0.018434687908176706
Asia Pacific,2021 Q3,14607.97237078594,-0.0261610801800487
Central and E. Europe,2021 Q3,2219.102067909282,0.03704611448062245
Emerging Asia,2021 Q3,30074.36395028946,-0.006791760252066514
Latin America,2021 Q3,1209.4606702477613,0.01254537161992797
ME/Africa,2021 Q3,589.2231841054195,0.0017741548211751557
North America,2021 Q3,13450.524,0.003081465536656669
W. Europe,2021 Q3,23890.578604915878,-0.01811762187494126
Asia Pacific,2021 Q4,14762.87732506826,0.01060413795634707
Central and E. Europe,2021 Q4,2106.196261913836,-0.05087905041782037
Emerging Asia,2021 Q4,30767.6035888908,0.023050849545719787
Latin America,2021 Q4,1246.4939261783998,0.030619644641319388
ME/Africa,2021 Q4,621.5376382788531,0.05484246894068612
North America,2021 Q4,13869.927,0.031181164391811178
W. Europe,2021 Q4,23645.461860147854,-0.010259975232143836
Asia Pacific,2022 Q1,14417.505052831248,-0.023394644867132386
Central and E. Europe,2022 Q1,1881.9409825927148,-0.10647406577264906
Emerging Asia,2022 Q1,32134.03461620586,0.044411357009566776
Latin America,2022 Q1,1463.15608511313,0.17381726006398646
ME/Africa,2022 Q1,654.608728077877,0.053208507035235275
North America,2022 Q1,14184.798999999999,0.02270177773826787
