block,date,med_leverage,lev_qoq
Latin America,2003 Q2,1.0568531397923893,-0.0319570844228898
Latin America,2003 Q3,1.0370796476061819,0.014702087286390775
Latin America,2003 Q4,0.9822890065512453,-0.029820398115426583
Latin America,2004 Q1,1.0106230899916506,-0.00135177240907014
Latin America,2004 Q2,1.2029061101953087,-0.003194063230170907
Latin America,2004 Q3,1.1467404874708913,0.00901337490242854
Latin America,2004 Q4,1.1159771038178794,-0.025644609323094425
Latin America,2005 Q1,1.1123395627582633,-0.0036375410596161117
Latin America,2005 Q2,1.09393577973494,-4.683999663248617e-4
Latin America,2005 Q3,1.0560060185514992,0.014989881202797761
Latin America,2005 Q4,1.0598338903814517,0.0038278718299524783
Latin America,2006 Q1,0.9392622551264629,0.012958070005931521
Latin America,2006 Q2,1.0872335414550864,0.01554689926312014
Latin America,2006 Q3,1.0629924589449624,0.027950085626321064
Latin America,2006 Q4,0.9895089045246708,0.003193591652588479
Latin America,2007 Q1,0.9303256746815352,-0.004305063680781762
Latin America,2007 Q2,0.9239614370106521,0.0034544556392474
Latin America,2007 Q3,0.9162660194225429,0.04101467115767676
Latin America,2007 Q4,0.8989113630370277,0.011250306314620095
Latin America,2008 Q1,0.8539065987441655,-0.009588547111616053
Latin America,2008 Q2,0.8741850851893997,0.03137979450245798
Latin America,2008 Q3,0.9416028776012751,-0.008514651698040887
Latin America,2008 Q4,1.0051922951048151,-0.015595247761964526
Latin America,2009 Q1,0.974235434286739,-0.01701324948643157
Latin America,2009 Q2,0.9456179478086303,-0.014198883708606891
Latin America,2009 Q3,0.9111924934450699,-0.03097037898774868
Latin America,2009 Q4,0.9211930067344334,7.368291041021102e-4
Latin America,2010 Q1,0.9375318619447732,9.200051689521871e-4
Latin America,2010 Q2,0.9693698993756259,-0.00795037267334786
Latin America,2010 Q3,1.004045282123457,0.018401110212547978
Latin America,2010 Q4,1.0497439393686565,3.556946083829171e-4
Latin America,2011 Q1,1.0857097468657473,0.004472604261203772
Latin America,2011 Q2,1.128589416395834,0.04287966953008682
Latin America,2011 Q3,1.1317354851024262,0.012910956218302738
Latin America,2011 Q4,1.1574279441246138,0.016941111811798693
Latin America,2012 Q1,1.116963347371576,-0.01005665088884844
Latin America,2012 Q2,1.143877862275128,0.020915564610619164
Latin America,2012 Q3,1.1323976139337368,0.02014142895564297
Latin America,2012 Q4,1.1648821975747772,-0.041832301348816436
Latin America,2013 Q1,1.1530948691693226,-0.0013965804300566376
Latin America,2013 Q2,1.1673779906257602,0.011063931699369922
Latin America,2013 Q3,1.1888575031505018,0.013993702232665939
Latin America,2013 Q4,1.2210555395230733,-0.01976483274900609
Latin America,2014 Q1,1.2261809206758534,0.005125381152780051
Latin America,2014 Q2,1.2279961210716603,0.022853581566455783
Latin America,2014 Q3,1.1907834184746244,-0.0033717632217480364
Latin America,2014 Q4,1.205900789692445,-0.004121848198586853
Latin America,2015 Q1,1.2090849709756788,0.005995037565153183
Latin America,2015 Q2,1.1949964802647932,-0.014088490710885582
Latin America,2015 Q3,1.1832658792915527,0.01746935760137669
Latin America,2015 Q4,1.1727272435031777,-0.034002188023850355
Latin America,2016 Q1,1.119850674825369,-0.03321547374104139
Latin America,2016 Q2,1.0869374361972448,0.024123934203713615
