"date","CL","RB","HO","NG","TG","LU","HG","AL","LD","TR","TH","ZC","KE","ZS","ZM","RS","KC","SB","SW","CC","CT","LE","GF","HE","LB","CU","XR","ZK"
2012-04-01,49.4700012207031,NA,NA,7.17000007629395,17.3500003814697,NA,NA,23.5200004577637,52.6677017211914,17.2008514404297,NA,NA,NA,NA,NA,55.8899993896484,NA,6.84999990463257,NA,NA,NA,NA,14.9399995803833,26.5400009155273,NA,14.4849996566772,0.980000019073486,NA
2012-05-01,49.1500015258789,NA,NA,5.65999984741211,13.5500001907349,NA,NA,20.9300003051758,46.7224998474121,16.1461162567139,NA,NA,NA,NA,NA,47.2099990844727,NA,6.48999977111816,NA,NA,NA,NA,13.3000001907349,27.6100006103516,NA,13.5950002670288,0.72000002861023,NA
2012-06-01,52.0499992370605,NA,NA,5.28000020980835,14.5600004196167,NA,NA,19.3899993896484,45.6360015869141,17.2369728088379,NA,NA,NA,NA,NA,50.5,NA,6.17000007629395,NA,NA,NA,NA,13.4399995803833,28.5200004577637,NA,13.5,0.860000014305115,NA
2012-07-01,53.6800003051758,NA,NA,3.97000002861023,14.8100004196167,NA,NA,19.6800003051758,47.2099990844727,17.6848735809326,NA,NA,NA,NA,NA,51.4799995422363,NA,5.96000003814697,NA,NA,NA,NA,14.1000003814697,28.4899997711182,NA,13.3100004196167,0.839999973773956,NA
2012-08-01,53.1549987792969,NA,NA,4.65000009536743,16.1800003051758,NA,NA,20.6200008392334,46.8300018310547,18.3278274536133,NA,NA,NA,NA,NA,51.4300003051758,NA,6.05999994277954,NA,NA,NA,NA,14.3999996185303,26.5300006866455,NA,14.0600004196167,0.8299999833107,NA
2012-09-01,53.6100006103516,NA,NA,5.59999990463257,17.7399997711182,NA,NA,20.3999996185303,55.5364990234375,19.4909267425537,NA,NA,NA,NA,NA,52.3499984741211,NA,5.80000019073486,NA,NA,NA,NA,14.5500001907349,26.3099994659424,NA,12.5150003433228,0.8299999833107,NA
2012-10-01,52.4799995422363,NA,NA,4.90000009536743,16.9699993133545,NA,NA,20.8199996948242,49.4799995422363,19.2525272369385,NA,NA,NA,NA,NA,54.3400001525879,NA,5.5,NA,NA,NA,NA,15.7200002670288,25.8799991607666,NA,12.25,0.889999985694885,NA
2012-11-01,54.25,NA,NA,4.44000005722046,18.8500003814697,NA,NA,22.25,54.5388984680176,19.6354103088379,NA,NA,NA,NA,NA,56.4000015258789,NA,3.48000001907349,NA,NA,NA,NA,15.6899995803833,24.9099998474121,NA,12.8800001144409,0.889999985694885,NA
2012-12-01,52.2700004577637,NA,NA,4.51000022888184,20.4200000762939,NA,NA,21.5,56.3200988769531,18.7251586914062,NA,NA,NA,NA,NA,62.0999984741211,NA,3.35999989509583,NA,NA,NA,NA,15.5799999237061,25.1399993896484,NA,13.3800001144409,0.850000023841858,NA
2013-01-01,53.685001373291,NA,NA,4.42000007629395,22.8099994659424,NA,NA,23.8700008392334,59.0400009155273,19.5776176452637,NA,NA,NA,NA,NA,64.7200012207031,NA,4.01999998092651,NA,NA,NA,NA,16.9799995422363,26.9699993133545,NA,13.9399995803833,0.800000011920929,NA
2013-02-01,57.2150001525879,NA,NA,3.99000000953674,24.4799995422363,NA,NA,27.1700000762939,54.8699989318848,20.2855892181396,NA,NA,NA,NA,NA,66.5899963378906,NA,3.95000004768372,NA,NA,NA,NA,17.1200008392334,26.9899997711182,NA,13.8800001144409,0.680000007152557,NA
2013-03-01,59.0149993896484,NA,NA,3.63000011444092,29.4400005340576,NA,NA,29.3199996948242,50.2680015563965,22.2558498382568,NA,NA,NA,NA,NA,71.1699981689453,NA,4.96000003814697,NA,NA,NA,NA,16.8400001525879,27.7099990844727,NA,13.4899997711182,0.52999997138977,NA
2013-04-01,59.7050018310547,NA,NA,2.47000002861023,29.6000003814697,NA,NA,27.5100002288818,47.4300003051758,23.2380523681641,NA,NA,NA,NA,NA,65.0699996948242,NA,5.01999998092651,NA,NA,NA,NA,17.3999996185303,28.2999992370605,NA,12.8999996185303,0.379999995231628,NA
2013-05-01,57.8400001525879,NA,NA,2.51999998092651,24.9599990844727,NA,NA,28,52.0499992370605,23.379430770874,NA,NA,NA,NA,NA,65.7699966430664,NA,5.17000007629395,NA,NA,NA,NA,17.8400001525879,26.1700000762939,NA,17.6700000762939,0.319999992847443,NA
2013-06-01,57.2900009155273,NA,NA,2.10999989509583,25.7000007629395,NA,NA,27.5900001525879,47.8739013671875,23.6473045349121,NA,NA,NA,NA,NA,65.5599975585938,NA,5.32000017166138,NA,NA,NA,NA,17.6000003814697,25.3099994659424,NA,17.5300006866455,0.180000007152557,NA
2013-07-01,59.8699989318848,NA,NA,2.91000008583069,30.0100002288818,NA,NA,27.8799991607666,47.9000015258789,25.1950206756592,NA,NA,NA,NA,NA,70.1999969482422,NA,4.90000009536743,NA,NA,NA,NA,18.6599998474121,26.6599998474121,NA,17.4099998474121,0.209999993443489,NA
2013-08-01,57.7700004577637,NA,NA,2.74000000953674,22.3500003814697,NA,NA,25.7999992370605,51.2599983215332,22.3153762817383,NA,NA,NA,NA,NA,66.6900024414062,NA,6.44999980926514,NA,NA,NA,NA,19.0900001525879,25.0100002288818,NA,17.3999996185303,0.25,NA
2013-09-01,59.2999992370605,NA,NA,2.3199999332428,26,NA,NA,27.6599998474121,49.3349990844727,22.9329738616943,NA,NA,NA,NA,NA,73.2699966430664,NA,6.80000019073486,NA,NA,NA,NA,20.5900001525879,25.1000003814697,NA,17.4400005340576,0.224999994039536,NA
2013-10-01,64.7300033569336,NA,NA,2.17000007629395,29.2199993133545,NA,NA,29.3999996185303,50.7981986999512,23.8110046386719,NA,NA,NA,NA,NA,73.2900009155273,NA,7.46000003814697,NA,NA,NA,NA,22.6900005340576,26.5699996948242,NA,17.3700008392334,0.174999997019768,NA
2013-11-01,65.8099975585938,NA,NA,2.33999991416931,26.1800003051758,NA,NA,31.6700000762939,47.9833984375,23.8482093811035,NA,NA,NA,NA,NA,73.5299987792969,NA,7.78999996185303,NA,NA,NA,NA,22.8999996185303,25.3099994659424,NA,17.3400001525879,0.119999997317791,NA
2013-12-01,65.2099990844727,NA,NA,2.53999996185303,28.8099994659424,NA,NA,31.0799999237061,51.2807998657227,24.2128162384033,NA,NA,NA,NA,NA,75.8399963378906,NA,10.3999996185303,NA,NA,NA,NA,19.9300003051758,26.0599994659424,NA,17.3999996185303,0.109999999403954,NA
2014-01-01,61.2299995422363,NA,NA,2.91000008583069,24.7900009155273,NA,NA,31.4799995422363,41.3600006103516,22.5758094787598,NA,NA,NA,NA,NA,69.9499969482422,NA,9.78999996185303,NA,NA,NA,NA,18.8899993896484,26.0200004577637,NA,17.3600006103516,0.204999998211861,NA
2014-02-01,62.8300018310547,NA,NA,3.69000005722046,24.9099998474121,NA,NA,36.9500007629395,49.1012001037598,22.3027267456055,NA,NA,NA,NA,NA,69.2799987792969,NA,10.2399997711182,NA,NA,NA,NA,19.6599998474121,25.4099998474121,NA,17.4699993133545,0.200000002980232,NA
2014-03-01,64.870002746582,NA,NA,3.60999989509583,23.0100002288818,NA,NA,37.2900009155273,47.220401763916,22.9465179443359,NA,NA,NA,NA,NA,70.6600036621094,NA,9.52000045776367,NA,NA,NA,30.0100002288818,19.4599990844727,25.4200000762939,NA,17.7800006866455,0.174999997019768,NA
2014-04-01,67.3000030517578,NA,NA,3.52999997138977,20.8099994659424,NA,NA,35.8699989318848,48.1990013122559,21.6052875518799,NA,NA,NA,NA,NA,70.8199996948242,NA,8.11999988555908,NA,NA,NA,27.6499996185303,18.9899997711182,23.9899997711182,NA,18.7999992370605,0.125,NA
2014-05-01,68.4000015258789,NA,NA,3.00999999046326,21.25,NA,NA,41.2599983215332,47.3800010681152,22.3027267456055,NA,NA,NA,NA,NA,71.9499969482422,NA,8.10000038146973,NA,NA,NA,27.7600002288818,18.9099998474121,24.0499992370605,NA,19.75,0.104999996721745,NA
2014-06-01,68.1800003051758,NA,NA,4.21000003814697,23.4099998474121,NA,NA,38.5800018310547,49.2741012573242,22.5633087158203,NA,NA,NA,NA,NA,73.7099990844727,NA,9.76000022888184,NA,NA,NA,33.5800018310547,18.6700000762939,25.3199996948242,NA,19.5100002288818,0.100000001490116,NA
2014-07-01,63.4000015258789,NA,NA,3.75999999046326,19.5400009155273,NA,NA,34.4500007629395,50.5036010742188,20.1797523498535,NA,NA,NA,NA,NA,68.25,NA,7.28999996185303,NA,NA,NA,35.189998626709,17.2700004577637,23.6200008392334,NA,21.75,0.0850000008940697,NA
2014-08-01,64.7300033569336,NA,NA,3.95000004768372,20.8099994659424,NA,NA,37.9000015258789,50.7663993835449,21.651273727417,NA,NA,NA,NA,NA,69.9199981689453,NA,8.77000045776367,NA,NA,NA,34.4799995422363,17.5400009155273,25.3899993896484,NA,21.5,0.0799999982118607,NA
2014-09-01,65.2200012207031,NA,NA,3.02999997138977,18.4099998474121,NA,NA,32.5,47.2919006347656,21.4520034790039,NA,NA,NA,NA,NA,68.4000015258789,NA,6.65999984741211,NA,NA,NA,41.1199989318848,16.7000007629395,26.5499992370605,NA,22.5,0.0900000035762787,NA
2014-10-01,66.879997253418,NA,NA,2.47000002861023,19.0200004577637,NA,NA,36.5900001525879,45.469898223877,22.7242565155029,NA,NA,NA,NA,NA,67.4800033569336,NA,5.34000015258789,NA,NA,NA,47.4700012207031,16.6800003051758,28.1599998474121,NA,22.4899997711182,NA,NA
2014-11-01,69.5899963378906,24.7250003814697,NA,2.75999999046326,18.3400001525879,NA,NA,38.0299987792969,45.3955001831055,22.3333835601807,NA,NA,11,NA,NA,63.939998626709,NA,4.76000022888184,NA,NA,NA,47.5800018310547,17.7600002288818,28.1900005340576,NA,23.8999996185303,0.0450000017881393,NA
2014-12-01,69.1900024414062,24.7250003814697,NA,2.95000004768372,22.4899997711182,NA,NA,34.310001373291,41.2294998168945,23.4906730651855,NA,NA,12.0200004577637,NA,NA,61.2700004577637,NA,3.91000008583069,NA,NA,NA,53.9599990844727,14.039999961853,33.4799995422363,NA,25.1000003814697,0.0850000008940697,NA
2015-01-01,67.5199966430664,82.9499969482422,NA,3.73000001907349,21.3899993896484,NA,NA,34.939998626709,41.138801574707,23.9045372009277,NA,NA,10.1800003051758,NA,NA,52.3699989318848,NA,3.58999991416931,NA,NA,NA,34.689998626709,14.0500001907349,34.2999992370605,NA,24.5900001525879,0.115000002086163,NA
2015-02-01,70.8199996948242,85.5500030517578,NA,3.72000002861023,20.5599994659424,NA,NA,38.2400016784668,37.9366989135742,25.276424407959,NA,NA,12.5200004577637,NA,NA,57.0099983215332,NA,3.78999996185303,NA,NA,NA,36.6699981689453,15.3400001525879,33.0499992370605,NA,24.6000003814697,0.0700000002980232,NA
2015-03-01,69.3399963378906,89,NA,2.96000003814697,20.1100006103516,NA,NA,37.7400016784668,40.0993003845215,26.7767601013184,NA,30.9200000762939,14.1400003433228,NA,NA,61.0800018310547,NA,3.58999991416931,NA,NA,NA,35.8800010681152,15.5,32.1199989318848,NA,NA,0.0799999982118607,NA
2015-04-01,67.2799987792969,NA,NA,3.83999991416931,20.4699993133545,NA,NA,38.6300010681152,46.9859008789062,24.4558982849121,NA,30.9200000762939,12.789999961853,NA,NA,64.7200012207031,NA,3.57999992370605,NA,NA,NA,29.3799991607666,15.8100004196167,31.2999992370605,NA,NA,0.0500000007450581,NA
2015-05-01,66.7900009155273,85.5999984741211,NA,4.09000015258789,19.8500003814697,NA,NA,37.6300010681152,42.9572982788086,24.2664394378662,NA,30.9200000762939,15.5799999237061,NA,NA,63.7999992370605,NA,3.32999992370605,NA,NA,NA,29.4099998474121,15.5600004196167,30.5400009155273,NA,NA,0.0350000001490116,NA
2015-06-01,65.4100036621094,NA,NA,3.42000007629395,22.1100006103516,NA,NA,33.9000015258789,38.0800018310547,25.5058116912842,NA,NA,14.5900001525879,NA,NA,60.4799995422363,NA,3.22000002861023,NA,16,0.0700000002980232,24.8299999237061,15.0799999237061,29.7299995422363,NA,NA,NA,NA
2015-07-01,68.0199966430664,NA,NA,3.04999995231628,16.8600006103516,NA,NA,35.3499984741211,36.9263000488281,25.6321182250977,NA,NA,13.4099998474121,NA,NA,60.5999984741211,NA,3.44000005722046,NA,10.9200000762939,0.0299999993294477,23.5799999237061,15.4300003051758,29.9500007629395,NA,NA,NA,NA
2015-08-01,62.810001373291,83.25,NA,3.73000001907349,14.4899997711182,NA,NA,32.1699981689453,37.6083984375,24.534839630127,NA,30.9200000762939,11.75,NA,NA,58.1199989318848,NA,3.32999992370605,NA,9.67000007629395,NA,25.4400005340576,14.9300003051758,28.2700004577637,NA,NA,0.0450000017881393,NA
2015-09-01,63.4599990844727,NA,NA,3.60999989509583,13.0799999237061,NA,NA,30.9200000762939,36.1245994567871,24.7006149291992,NA,30.9200000762939,11.9300003051758,NA,NA,54.0099983215332,NA,2.75999999046326,NA,6.46999979019165,NA,27.0100002288818,14.4099998474121,28.6900005340576,NA,NA,0.0649999976158142,NA
2015-10-01,66.3499984741211,99.0500030517578,NA,3.61999988555908,14.2600002288818,NA,NA,33.7099990844727,36.5201988220215,25.0558490753174,NA,30.9200000762939,11.3900003433228,NA,NA,59.9599990844727,NA,3.07999992370605,NA,6.92999982833862,NA,24.6800003051758,15.5,29.2600002288818,NA,NA,0.0700000002980232,NA
2015-11-01,65.6800003051758,NA,NA,3.74000000953674,15.7600002288818,NA,NA,33.6300010681152,35.4567985534668,25.3005657196045,NA,26.2900009155273,11.460000038147,NA,NA,58.810001373291,NA,1.36000001430511,NA,6.25,0.0399999991059303,24.0400009155273,15.1499996185303,28.5799999237061,NA,NA,0.0500000007450581,NA
2015-12-01,66.620002746582,93.3000030517578,NA,4.21000003814697,13.6199998855591,NA,NA,33.4799995422363,38.8333015441895,24.9374370574951,NA,24.7800006866455,10.9899997711182,NA,NA,57.9099998474121,NA,0.810000002384186,NA,5.3600001335144,0.0500000007450581,23.4400005340576,14.6999998092651,28.9500007629395,NA,NA,0.0450000017881393,NA
2016-01-01,67.5299987792969,90.0500030517578,NA,4.21000003814697,13.1300001144409,NA,NA,25.7600002288818,37.0617980957031,25.908411026001,NA,21.7399997711182,10.039999961853,NA,NA,56.939998626709,NA,0.439999997615814,NA,3.94000005722046,0.109999999403954,21.7800006866455,13.2299995422363,29.9200000762939,NA,NA,NA,NA
2016-02-01,65.6399993896484,95.1999969482422,NA,4.96000003814697,13.7299995422363,NA,NA,30.0499992370605,47.9300003051758,26.3031158447266,NA,15.6499996185303,11.4200000762939,NA,NA,60.8899993896484,NA,0.639999985694885,NA,5.13000011444092,0.0750000029802322,24.0599994659424,13.0100002288818,29.3600006103516,NA,NA,0.0500000007450581,NA
2016-03-01,70.6500015258789,NA,NA,5.03999996185303,15.7200002670288,NA,NA,32.1199989318848,36.6068992614746,28.4094161987305,NA,18.1299991607666,11.1700000762939,NA,NA,69.1900024414062,NA,0.800000011920929,NA,7,0.0750000029802322,25.5100002288818,14.0900001525879,32.4000015258789,NA,NA,0.0500000007450581,NA
2016-04-01,70.9199981689453,92.5999984741211,NA,6.48999977111816,15.960000038147,NA,NA,30.4799995422363,38.9345016479492,28.9785804748535,NA,NA,10.9399995803833,NA,NA,73.9700012207031,NA,1.24000000953674,NA,9.11999988555908,0.155000001192093,24.3299999237061,14.0600004196167,32.689998626709,NA,NA,0.109999999403954,NA
2016-05-01,70.4100036621094,97.1500015258789,NA,5.38000011444092,16.25,NA,NA,30.0499992370605,36.4082984924316,29.1005458831787,NA,23.3099994659424,11.2700004577637,NA,NA,74.3499984741211,NA,1.13999998569489,NA,8.71000003814697,0.170000001788139,16.7700004577637,13.7399997711182,32.8300018310547,NA,NA,0.144999995827675,NA
2016-06-01,73.1999969482422,NA,NA,6.11999988555908,16.1200008392334,NA,NA,26.7800006866455,38.4037017822266,31.3284168243408,NA,25.7000007629395,12.4499998092651,NA,NA,76.9000015258789,NA,1.04999995231628,NA,8.23999977111816,NA,16.4200000762939,13.2799997329712,32.7900009155273,NA,NA,0.109999999403954,NA
2016-07-01,74.4300003051758,NA,NA,6.96000003814697,17.7000007629395,NA,NA,28.8099994659424,39.0728988647461,30.1900882720947,NA,25.7000007629395,12.6199998855591,NA,NA,78.4400024414062,NA,1.0900000333786,NA,9.30000019073486,NA,14.210000038147,13.9700002670288,31.0499992370605,NA,NA,0.100000001490116,NA
2016-08-01,74.3399963378906,96.4000015258789,NA,5.15000009536743,18.8400001525879,NA,NA,29.3799991607666,40.8911018371582,30.9706554412842,NA,25.7000007629395,12.1199998855591,NA,NA,72.0800018310547,NA,1.25,NA,13.1899995803833,NA,17.6000003814697,14.2600002288818,30.0100002288818,NA,NA,0.150000005960464,NA
2016-09-01,74.1399993896484,92.8499984741211,NA,5.59999990463257,18.5900001525879,NA,NA,28.5799999237061,45.8638000488281,29.946159362793,NA,23.6299991607666,13.8599996566772,NA,NA,72.0299987792969,NA,1.4099999666214,NA,16,NA,14.5,14.3500003814697,29.8500003814697,NA,NA,0.119999997317791,NA
2016-10-01,71.3600006103516,NA,NA,5,18.5,NA,NA,30.2600002288818,44.9500007629395,28.8240947723389,NA,23.6299991607666,13.8999996185303,NA,NA,68.7799987792969,NA,1.26999998092651,NA,16.4300003051758,NA,15.6000003814697,13.5699996948242,29.5,NA,NA,0.165000006556511,NA
2016-11-01,65.2300033569336,84.8499984741211,NA,4.57999992370605,22.2999992370605,NA,NA,35.8600006103516,44.9500007629395,30.6942043304443,NA,23.6299991607666,17.4500007629395,NA,NA,81.0999984741211,NA,1.46000003814697,NA,24.7199993133545,NA,17.75,13.0600004196167,30.7999992370605,NA,NA,0.115000002086163,NA
2016-12-01,65.4400024414062,87.5999984741211,NA,4.55999994277954,24,NA,NA,34.3300018310547,42.9967002868652,32.3203887939453,NA,23.6299991607666,18.2000007629395,NA,NA,79.5400009155273,NA,1.14999997615814,NA,22.0900001525879,NA,15.1499996185303,13.0699996948242,33.0699996948242,NA,NA,0.140000000596046,NA
2017-01-01,64.5800018310547,NA,NA,5.32000017166138,22.25,NA,NA,36.3800010681152,51.2042999267578,30.4502773284912,NA,23.6299991607666,17.1000003814697,NA,NA,79.6500015258789,NA,1.5,NA,26.4200000762939,NA,15.3500003814697,13.7399997711182,33.4799995422363,NA,NA,0.144999995827675,NA
2017-02-01,72.9800033569336,83.6999969482422,NA,5.28999996185303,19,NA,NA,38.9300003051758,48.5707015991211,31.8325328826904,NA,23.6299991607666,16.1000003814697,NA,NA,84.6500015258789,NA,1.4099999666214,NA,33.6599998474121,NA,18.5499992370605,14.0500001907349,33.2799987792969,NA,NA,0.189999997615814,NA
2017-03-01,73.1900024414062,NA,NA,4.86999988555908,17.5499992370605,NA,NA,38.75,50.4141006469727,31.2800369262695,NA,NA,16.9500007629395,NA,NA,80.0199966430664,NA,2.20000004768372,NA,38.5,NA,21.4500007629395,14.7700004577637,33.310001373291,NA,NA,0.185000002384186,NA
2017-04-01,72.0400009155273,NA,NA,4.17999982833862,17.1499996185303,NA,NA,38.1399993896484,48.2701988220215,31.2800369262695,NA,24.8999996185303,17.25,NA,NA,78.8199996948242,NA,2.13000011444092,NA,40.2900009155273,NA,23.6000003814697,15.6400003433228,33.5200004577637,NA,NA,0.144999995827675,NA
2017-05-01,76.3600006103516,NA,NA,3.9300000667572,15.8000001907349,NA,NA,36.9199981689453,45.1454010009766,29.0607032775879,NA,25.2800006866455,17.3999996185303,NA,NA,72.9499969482422,NA,2.05999994277954,NA,39.9900016784668,NA,17.6000003814697,16.7299995422363,33.1399993896484,NA,NA,0.125,NA
2017-06-01,74.129997253418,83.6999969482422,NA,4.55999994277954,15.25,NA,NA,37.3600006103516,49.0519981384277,29.1863250732422,NA,25.2800006866455,18.0499992370605,NA,NA,72.8099975585938,NA,2.28999996185303,NA,37.9199981689453,NA,14.8999996185303,16.6299991607666,32.3800010681152,NA,NA,0.119999997317791,NA
2017-07-01,72.1999969482422,NA,NA,4.46999979019165,15.1000003814697,NA,NA,39.5800018310547,49.1800003051758,31.1544132232666,NA,25.2800006866455,19.4500007629395,NA,NA,72.3600006103516,NA,2.57999992370605,NA,47.6100006103516,NA,13.5,17.2199993133545,32.9900016784668,NA,NA,0.129999995231628,NA
2017-08-01,71.6399993896484,NA,NA,4.3600001335144,16.2999992370605,NA,NA,40.6399993896484,49.1800003051758,31.2800369262695,NA,25.2800006866455,19.0499992370605,NA,NA,72.4199981689453,NA,3.24000000953674,NA,49.0699996948242,NA,12.1499996185303,17.4699993133545,33.4199981689453,NA,NA,0.100000001490116,NA
2017-09-01,72.8499984741211,89.5,NA,4.11999988555908,18,NA,NA,42.6199989318848,44.2599983215332,31.8244018554688,NA,25.2800006866455,21.6499996185303,NA,NA,76.1699981689453,NA,2.74000000953674,NA,50.6100006103516,NA,13.1999998092651,18.5699996948242,33.3699989318848,NA,NA,0.104999996721745,NA
2017-10-01,70.4499969482422,NA,NA,4.07000017166138,19.3500003814697,NA,NA,43.4500007629395,52.1100006103516,29.8144397735596,NA,25.2800006866455,22,NA,NA,76.8399963378906,NA,3.54999995231628,NA,56.6100006103516,NA,10.8999996185303,18.8899993896484,36.4599990844727,NA,NA,0.0900000035762787,NA
2017-11-01,72.4499969482422,NA,NA,3.84999990463257,19.7000007629395,NA,NA,43.2999992370605,60.189998626709,31.3219108581543,NA,25.2800006866455,20.8500003814697,NA,NA,78.6100006103516,NA,3.17000007629395,NA,51.4000015258789,NA,12.1999998092651,19.7199993133545,38.3499984741211,NA,NA,0.100000001490116,NA
2017-12-01,75.4499969482422,NA,NA,3.9300000667572,19.2000007629395,NA,NA,48.0900001525879,58.3400001525879,30.4844264984131,NA,25.2800006866455,18.25,NA,NA,85.7900009155273,NA,3.23000001907349,NA,50.060001373291,NA,19.5499992370605,19.4400005340576,36.1500015258789,NA,NA,0.0750000029802322,NA
2018-01-01,74.2399978637695,NA,NA,3.72000002861023,18.3500003814697,NA,NA,48.6199989318848,62,29.9819355010986,NA,NA,18.5,NA,NA,87.5899963378906,NA,3.4300000667572,NA,51.6199989318848,NA,16.7999992370605,20.4599990844727,34.1100006103516,NA,NA,NA,NA
2018-02-01,68.9700012207031,NA,NA,3.96000003814697,15.9499998092651,NA,NA,43.6699981689453,54.2999992370605,27.9719734191895,NA,NA,17.3500003814697,NA,NA,90.1699981689453,NA,3.66000008583069,NA,47.5099983215332,NA,18,19.7299995422363,32.9599990844727,NA,NA,NA,NA
2018-03-01,71.6800003051758,NA,NA,4.32999992370605,17.9500007629395,NA,NA,42.6199989318848,51.810001373291,25.403829574585,9.85000038146973,NA,16.1499996185303,28.0699996948242,NA,85.7399978637695,NA,3.17000007629395,NA,48.7099990844727,NA,23.3500003814697,19.5300006866455,34.3800010681152,NA,NA,NA,NA
2018-04-01,65.2300033569336,NA,NA,4.78000020980835,17.6000003814697,NA,NA,41.689998626709,49,24.6274814605713,9.86999988555908,NA,15.8500003814697,29.8899993896484,NA,87.9199981689453,NA,2.92000007629395,NA,48.4099998474121,NA,19.3500003814697,19.2700004577637,34.689998626709,NA,NA,NA,NA
2018-05-01,63.0900001525879,NA,NA,4.84000015258789,23.8500003814697,NA,NA,44.4099998474121,51.0200004577637,25.1019153594971,9.80000019073486,NA,18.7000007629395,26.2600002288818,NA,93.5699996948242,NA,3.5699999332428,NA,48.9900016784668,NA,19.75,18.4899997711182,34.3300018310547,NA,NA,NA,NA
2018-06-01,64.8099975585938,NA,NA,4.44999980926514,23.5,NA,NA,41.9700012207031,51.0200004577637,26.6114807128906,9.72000026702881,NA,18.2999992370605,35.75,NA,87.5400009155273,NA,3.40000009536743,NA,44.3600006103516,NA,27.8999996185303,18.2399997711182,34.2999992370605,NA,NA,NA,NA
2018-07-01,67.0100021362305,NA,NA,4.30999994277954,26.0499992370605,NA,NA,43.9599990844727,51.0200004577637,25.7920036315918,9.75,NA,20.3500003814697,35.310001373291,NA,90.1999969482422,NA,3.3199999332428,NA,45.810001373291,NA,24.25,19.0599994659424,35.1699981689453,NA,NA,NA,NA
2018-08-01,66.4100036621094,NA,NA,3.67000007629395,21.9500007629395,NA,NA,46.2099990844727,51.0200004577637,24.8431339263916,9.80000019073486,NA,19.7999992370605,42.7900009155273,NA,87.8899993896484,NA,2.78999996185303,NA,43.5999984741211,NA,25.7000007629395,19.1399993896484,35.2700004577637,NA,NA,NA,NA
2018-09-01,66.9499969482422,NA,NA,3.71000003814697,21.6499996185303,NA,NA,45.8800010681152,43.1100006103516,25.2313060760498,9.81999969482422,NA,19.6499996185303,40.7799987792969,NA,85.2900009155273,NA,2.88000011444092,NA,39.439998626709,NA,17.5499992370605,18.2000007629395,35.5900001525879,NA,NA,NA,NA
2018-10-01,59.5499992370605,NA,NA,4.03000020980835,18.6000003814697,NA,NA,38.0999984741211,43.1100006103516,27.2325592041016,9.86999988555908,NA,18.3999996185303,36.2900009155273,NA,78.9199981689453,NA,2.52999997138977,NA,33.0099983215332,NA,16.3099994659424,16.1100006103516,37.2999992370605,NA,NA,NA,NA
2018-11-01,63.5200004577637,NA,NA,3.67000007629395,16.6599998474121,NA,NA,38.8600006103516,43.1100006103516,30.1999340057373,10.0600004196167,NA,17.6399993896484,39.2599983215332,NA,80.4499969482422,NA,1.99000000953674,NA,28.4799995422363,NA,21.2299995422363,15.9300003051758,38.3199996948242,NA,NA,NA,NA
2018-12-01,59.5200004577637,NA,NA,3.95000004768372,15.8599996566772,NA,NA,30.2099990844727,43.1100006103516,28.8111324310303,10.0799999237061,NA,15.4899997711182,39.2099990844727,NA,71.1699981689453,NA,1.77999997138977,NA,28.2199993133545,NA,14.210000038147,11.6999998092651,36.6199989318848,NA,NA,NA,NA
2019-01-01,64.6800003051758,NA,NA,3.89000010490417,16.3099994659424,NA,NA,37.939998626709,44.4199981689453,29.8893947601318,10.1599998474121,NA,16.1700000762939,48.3699989318848,NA,81.879997253418,NA,1.54999995231628,NA,35.75,NA,17.8999996185303,13.4700002670288,37.189998626709,NA,NA,NA,NA
2019-02-01,65.870002746582,NA,NA,3.97000002861023,17.4200000762939,NA,NA,37.3600006103516,49.0499992370605,32.0804214477539,10.1300001144409,NA,15.5,49.6800003051758,NA,89.25,NA,1.5,NA,38.0299987792969,NA,18.2299995422363,13.9099998474121,38.2799987792969,NA,NA,NA,NA
2019-03-01,68.5400009155273,NA,NA,4.17000007629395,16.1399993896484,NA,NA,34.3499984741211,46.6699981689453,32.1235504150391,9.5,NA,15.4899997711182,70.9300003051758,NA,90.2600021362305,NA,1.46000003814697,NA,37.1599998474121,NA,16.6100006103516,13.9799995422363,40.7700004577637,NA,NA,NA,NA
2019-04-01,72.7900009155273,NA,NA,4,18.0200004577637,NA,NA,38.560001373291,43.5,33.4950981140137,10.3500003814697,NA,15.1300001144409,68.3099975585938,72.4700012207031,91.9599990844727,NA,1.78999996185303,NA,36.0099983215332,NA,17.5100002288818,14.7399997711182,41.4799995422363,NA,NA,NA,NA
2019-05-01,69.620002746582,NA,NA,4.05000019073486,15.5900001525879,NA,NA,36,41.689998626709,32.74462890625,10.1599998474121,NA,14.25,68.629997253418,79.7300033569336,83.2699966430664,NA,1.4099999666214,NA,21.0900001525879,NA,12.3699998855591,13.3599996566772,41.5400009155273,NA,NA,NA,NA
2019-06-01,71.6699981689453,NA,NA,5.90999984741211,16.6200008392334,NA,NA,41.3400001525879,41.689998626709,31.8561420440674,9.10000038146973,NA,16.2399997711182,76.6399993896484,88.7900009155273,94.620002746582,NA,1.55999994277954,NA,24,NA,12.2200002670288,14.2200002670288,43.5499992370605,NA,NA,NA,NA
2019-07-01,71.7399978637695,NA,NA,6.17000007629395,16.6700000762939,NA,NA,41.7900009155273,42,32.2270622253418,8.5,NA,15.8999996185303,84.2699966430664,95.5100021362305,99.9499969482422,NA,2.02999997138977,NA,19.0699996948242,NA,10.8999996185303,13.9499998092651,44.7999992370605,NA,NA,NA,NA
