"date","HYG","JNK","ANGL","SJNK","SHYG","USHY","HYEM.MI","CEMB","XHY.TO","HYD","PGHY","VWEHX","VWEAX","HYT","MHCAX"
2020-05-31,63.7031555175781,76.7856140136719,21.9023666381836,18.5677738189697,32.0867500305176,28.2893447875977,94.7580795288086,40.1813316345215,13.5542964935303,47.5617713928223,15.3149280548096,4.35955572128296,4.3405704498291,6.3687801361084,4.04030799865723
2020-06-30,63.3314933776855,76.5200805664062,22.4115047454834,18.7200698852539,32.1978492736816,28.4583644866943,97.2059707641602,41.008960723877,13.6267919540405,48.9821434020996,15.6984357833862,4.36971426010132,4.35068368911743,6.48867988586426,4.07569217681885
2020-07-31,66.5363388061523,80.6539306640625,24.0411949157715,19.4549388885498,33.5000076293945,29.9471168518066,94.5282821655273,42.1852340698242,14.260139465332,50.1575393676758,16.0992488861084,4.56691360473633,4.5478081703186,6.8008861541748,4.25049829483032
2020-08-31,66.5214920043945,80.7417144775391,24.0128192901611,19.5232181549072,33.5908889770508,30.0575885772705,95.3775482177734,42.6180076599121,14.2381839752197,50.0427894592285,16.2037773132324,4.59279155731201,4.57436275482178,7.19262075424194,4.29403305053711
2020-09-30,65.9017715454102,79.9352416992188,23.525541305542,19.4870662689209,33.4296264648438,29.7918930053711,95.0877990722656,42.2795143127441,14.0134792327881,49.903434753418,16.1869621276855,4.5552020072937,4.53692531585693,6.96294975280762,4.25974321365356
2020-10-31,66.1675872802734,80.3086776733398,23.7455921173096,19.5968208312988,33.5396347045898,29.9747009277344,95.2976150512695,42.021125793457,14.1816549301147,49.7853393554688,16.2052040100098,4.57260608673096,4.55425882339478,6.95969915390015,4.26443195343018
2020-11-30,68.3850173950195,83.1504364013672,25.1230545043945,20.2552700042725,34.5832023620605,31.0248489379883,96.7763366699219,43.4446182250977,14.6721210479736,51.1700592041016,16.5368366241455,4.70794630050659,4.68984794616699,7.63643932342529,4.39292812347412
2020-12-31,69.7239608764648,84.9204025268555,25.8169460296631,20.6651916503906,35.1607780456543,31.7166385650635,96.4566192626953,43.956729888916,14.8896894454956,52.0418357849121,16.8468399047852,4.76517200469971,4.74685335159302,7.65995454788208,4.46664714813232
2021-01-31,69.4604034423828,84.4994812011719,25.7928218841553,20.688196182251,35.1066131591797,31.6474609375,97.6455917358398,43.7746124267578,14.8775634765625,53.107364654541,16.8484783172607,4.76683235168457,4.74850749969482,7.4388017654419,4.48490333557129
2021-02-28,69.2904586791992,84.6278076171875,25.8880786895752,20.8467273712158,35.325756072998,31.6860580444336,98.015266418457,43.6193542480469,14.9126300811768,52.2217178344727,16.9621639251709,4.7676305770874,4.75010776519775,7.71171760559082,4.50323677062988
