"date","^AXJO","CBA.AX","BHP.AX","WBC.AX","CSL.AX","ANZ.AX","NAB.AX","WES.AX","MQG.AX","WOW.AX","RIO.AX","TLS.AX","TCL.AX","SCG.AX","IAG.AX","ALL.AX","SUN.AX","S32.AX","ORG.AX","GMG.AX","AMC.AX","AGL.AX","BXB.AX","FMG.AX","QBE.AX","STO.AX","TWE.AX","ASX.AX","APA.AX","COH.AX","LLC.AX","RHC.AX","AMP.AX","SHL.AX","QAN.AX","CPU.AX","JHX.AX","VCX.AX","DXS.AX","SGP.AX","URW.AX","GPT.AX","AZJ.AX","MPL.AX","MGR.AX","ORI.AX"
2003-06-30,3026.89990234375,9.4888105392456,2.50458717346191,4.98376369476318,2.83963346481323,5.40190696716309,9.24833583831787,3.94537615776062,10.7786636352539,4.45289516448975,10.3086566925049,1.12739992141724,1.52311170101166,NA,1.26169562339783,0.8219353556633,7.50823879241943,NA,1.4870936870575,NA,2.20461559295654,4.5475435256958,2.02618908882141,0.0074275666847825,3.84443187713623,2.25799083709717,NA,5.0150294303894,0.667907774448395,19.5127601623535,3.45353388786316,2.2175784111023,1.44232785701752,2.95259976387024,2.081218957901,1.04214954376221,4.75634908676147,NA,NA,1.19900572299957,NA,2.53608441352844,NA,NA,1.22170460224152,4.71929359436035
2003-07-31,3122.30004882812,9.58514404296875,2.85738778114319,5.09417247772217,3.24359703063965,5.29741096496582,9.01367855072021,4.159019947052,11.4523267745972,4.19681978225708,11.2227087020874,1.19914352893829,1.45286321640015,NA,1.3915764093399,1.03823482990265,7.89659595489502,NA,1.51279675960541,NA,2.27520632743835,4.4312596321106,2.1902346611023,0.010610805824399,3.94755578041077,2.39576578140259,NA,5.39956998825073,0.692645072937012,20.3826808929443,3.58588337898254,2.45862007141113,1.41609168052673,3.02021646499634,2.03030228614807,1.08673346042633,4.94552087783813,NA,NA,1.20857834815979,NA,2.57950973510742,NA,NA,1.20244371891022,5.31628608703613
2003-08-31,3199.69995117188,9.27261352539062,3.18686246871948,4.79974603652954,4.01588296890259,5.08551406860352,8.58300495147705,4.39605283737183,11.8490419387817,4.18259191513062,12.2239580154419,1.28626084327698,1.39858090877533,NA,1.47692573070526,1.05104959011078,7.89659595489502,NA,1.53115618228912,NA,2.45168471336365,4.46863651275635,2.27890729904175,0.00884233880788088,4.12748622894287,2.23502850532532,NA,5.56780290603638,0.676903009414673,19.9572925567627,4.46859884262085,2.68158268928528,1.93551623821259,2.98415446281433,2.12104272842407,1.5102813243866,4.99956893920898,NA,NA,1.17028701305389,NA,2.46735548973083,NA,NA,1.21620166301727,5.0156102180481
2003-09-30,3169.5,9.15691184997559,3.07898116111755,4.96842575073242,3.8640832901001,5.21032762527466,8.50294589996338,4.4163064956665,12.9119386672974,4.25835657119751,11.7109146118164,1.24462914466858,1.39599680900574,NA,1.56737112998962,1.20839202404022,7.91568803787231,NA,1.59029996395111,NA,2.40611481666565,4.41049480438232,2.12860703468323,0.00972657278180122,4.1905951499939,2.2477388381958,NA,5.75895738601685,0.625468075275421,19.2104263305664,4.34212875366211,2.6213231086731,1.9325532913208,3.10263419151306,2.14722847938538,1.49039173126221,4.97254419326782,NA,NA,1.10088324546814,NA,2.43198108673096,NA,NA,1.17729556560516,5.22913312911987
2003-10-31,3272,9.09079742431641,3.41720247268677,4.95309400558472,4.09279775619507,5.40798711776733,8.44497203826904,4.72245121002197,13.0391893386841,4.04035186767578,12.7013711929321,1.24462914466858,1.36003494262695,NA,1.68067538738251,1.49160861968994,8.60573959350586,NA,1.59773123264313,NA,2.35080099105835,4.44371891021729,2.11952972412109,0.0091960309073329,4.33364772796631,2.40099453926086,NA,6.49353790283203,0.600173473358154,19.2838916778564,4.72575426101685,2.6443145275116,1.90923666954041,3.1719925403595,2.36326098442078,2.01343560218811,4.84417772293091,NA,NA,1.16071355342865,NA,2.51427698135376,NA,NA,1.19411444664001,5.75640535354614
2003-11-30,3170.10009765625,9.01476764678955,3.26566696166992,4.80328750610352,3.79907870292664,5.23431539535522,8.18000221252441,4.60031938552856,12.9456539154053,4.13118743896484,12.3949670791626,1.284015417099,1.36984264850616,NA,1.5975855588913,1.1706291437149,8.2739839553833,NA,1.73521018028259,NA,2.30102014541626,4.45202493667603,2.07414364814758,0.0176846776157618,4.33364772796631,2.51495289802551,NA,6.3271427154541,0.602472960948944,17.7289352416992,4.44330406188965,2.67506265640259,1.71492516994476,3.1951117515564,2.1865074634552,1.79971814155579,4.75171852111816,NA,NA,1.20379197597504,NA,2.61340618133545,NA,NA,1.22775185108185,5.85331344604492
2003-12-31,3299.80004882812,9.73541450500488,3.59606862068176,5.0297679901123,4.29743671417236,5.53816366195679,8.51550483703613,4.93096160888672,13.5276947021484,4.28742504119873,13.2536058425903,1.2656352519989,1.45811462402344,NA,1.60513949394226,1.08251762390137,8.71580410003662,NA,1.76493608951569,NA,2.44136548042297,4.66382837295532,2.39638543128967,0.0279417932033539,4.45987367630005,2.92398691177368,NA,6.93185472488403,0.656391024589539,13.1375331878662,4.3854455947876,2.9333438873291,1.95090293884277,3.23672652244568,2.15377497673035,1.86158382892609,4.67026042938232,NA,NA,1.29292905330658,NA,2.69451284408569,NA,NA,1.39181387424469,6.5589542388916
2004-01-31,3272,10.0858268737793,3.33056640625,5.20906448364258,4.20595169067383,5.50057506561279,8.68894290924072,5.24554491043091,13.0483703613281,4.26562309265137,12.6871185302734,1.29189324378967,1.45484495162964,NA,1.61269330978394,1.35314667224884,8.34696960449219,NA,1.9470032453537,NA,2.18762755393982,4.56000280380249,2.36915349960327,0.0247585456818342,4.3504786491394,2.44814944267273,NA,6.69240522384644,0.649358093738556,13.4681148529053,4.3758544921875,2.8411009311676,1.74841368198395,3.41243529319763,2.26506495475769,1.79971814155579,4.46661472320557,NA,NA,1.29045259952545,NA,2.667475938797,NA,NA,1.23880994319916,6.03203773498535
2004-02-29,3381.39990234375,10.8173274993896,3.66686916351318,5.33803272247314,4.76690721511841,5.64466619491577,8.81404495239258,5.33282327651978,12.7250099182129,4.28742504119873,12.9151401519775,1.27088737487793,1.49080717563629,NA,1.72977316379547,1.68042075634003,9.09010314941406,NA,2.1223726272583,NA,2.1572060585022,4.74688768386841,2.39638543128967,0.021221611648798,4.75860023498535,2.40099453926086,NA,6.84256744384766,0.644669711589813,14.5774040222168,4.29364585876465,3.04403686523438,1.90806901454926,3.64466333389282,2.44181799888611,1.90095269680023,4.54807376861572,NA,NA,1.33008217811584,NA,2.75341725349426,NA,NA,1.31873297691345,6.16608381271362
2004-03-31,3415.30004882812,11.2849950790405,3.61671710014343,5.52047538757324,5.08064794540405,5.93911743164062,8.81404495239258,5.53118133544922,13.6190004348755,4.39582061767578,12.4132204055786,1.22515630722046,1.55460298061371,NA,1.82552242279053,2.18272686004639,9.40858745574951,NA,2.06602621078491,NA,2.26384329795837,4.81748962402344,2.60024333000183,0.021221611648798,4.79721736907959,2.45679140090942,NA,6.83813142776489,0.622341215610504,12.5918426513672,4.39240121841431,3.07478499412537,2.19233226776123,3.78051710128784,2.2802107334137,1.78197944164276,4.4123101234436,NA,NA,1.39943492412567,NA,2.82684183120728,NA,NA,1.35003054141998,6.38055753707886
